product_id,company_id,date,balance,available,granted,liquidity,countable
PRODUCT_06809,COMP_0277,2026-09-01 00:00:00,5503.49,,-300000,305503.49,5503.49
PRODUCT_06994,COMP_0277,2026-09-01 00:00:00,5574.97,,,,
PRODUCT_07581,COMP_0277,2026-09-01 00:00:00,0,,-6000,6000,
PRODUCT_07810,COMP_0277,2026-09-01 00:00:00,0,,-600,600,
PRODUCT_07922,COMP_0277,2026-09-01 00:00:00,0,,-3000,3000,
PRODUCT_01631,COMP_0278,2026-09-01 00:00:00,15583.87,,,,
PRODUCT_02057,COMP_0278,2026-09-01 00:00:00,130018.81,,,,
PRODUCT_03467,COMP_0278,2026-09-01 00:00:00,84428.72,,,,
PRODUCT_07360,COMP_0278,2026-09-01 00:00:00,8701.46,,,,
PRODUCT_00078,COMP_0279,2026-09-01 00:00:00,534.76,,,,
PRODUCT_00094,COMP_0279,2026-09-01 00:00:00,1461.98,,,,
PRODUCT_04314,COMP_0279,2026-09-01 00:00:00,858.24,,,,
PRODUCT_04106,COMP_0280,2026-09-01 00:00:00,173445.83,,,,
PRODUCT_04151,COMP_0280,2026-09-01 00:00:00,-24331.08,,,,
PRODUCT_05743,COMP_0280,2026-09-01 00:00:00,239243.56,,,,
PRODUCT_07527,COMP_0280,2026-09-01 00:00:00,1799535.36,,,,
PRODUCT_03763,COMP_0281,2026-09-01 00:00:00,21017453.39,,-21350000,42367453.39,
PRODUCT_03881,COMP_0281,2026-09-01 00:00:00,5.7,,,,
PRODUCT_04374,COMP_0281,2026-09-01 00:00:00,59316.03,,,,
PRODUCT_05714,COMP_0281,2026-09-01 00:00:00,953.65,,,,
PRODUCT_05769,COMP_0281,2026-09-01 00:00:00,3693.71,,,,
PRODUCT_07882,COMP_0281,2026-09-01 00:00:00,45818.35,,,,
PRODUCT_00282,COMP_0282,2026-09-01 00:00:00,33684.16,,,,
PRODUCT_00384,COMP_0282,2026-09-01 00:00:00,11211.54,,,,
PRODUCT_00671,COMP_0282,2026-09-01 00:00:00,9934.67,,,,
PRODUCT_01537,COMP_0282,2026-09-01 00:00:00,46158.4,,,,
PRODUCT_01654,COMP_0282,2026-09-01 00:00:00,52904.22,,,,
PRODUCT_02127,COMP_0282,2026-09-01 00:00:00,1662275.43,,,,
PRODUCT_03087,COMP_0282,2026-09-01 00:00:00,59601.06,,,,
PRODUCT_03433,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_03722,COMP_0282,2026-09-01 00:00:00,90925.02,,,,
PRODUCT_03926,COMP_0282,2026-09-01 00:00:00,8455.52,,,,
PRODUCT_03967,COMP_0282,2026-09-01 00:00:00,9320.25,,,,
PRODUCT_03995,COMP_0282,2026-09-01 00:00:00,68075.43,,,,
PRODUCT_04089,COMP_0282,2026-09-01 00:00:00,226446.27,,,,
PRODUCT_04424,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_04569,COMP_0282,2026-09-01 00:00:00,882.89,,,,
PRODUCT_05509,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_05665,COMP_0282,2026-09-01 00:00:00,27425.15,,,,
PRODUCT_05709,COMP_0282,2026-09-01 00:00:00,4659971.69,,,,
PRODUCT_05781,COMP_0282,2026-09-01 00:00:00,81808.45,,,,
PRODUCT_05799,COMP_0282,2026-09-01 00:00:00,1468.8,,,,
PRODUCT_06198,COMP_0282,2026-09-01 00:00:00,2916.8,,,,
PRODUCT_06269,COMP_0282,2026-09-01 00:00:00,61064.35,,,,
PRODUCT_06274,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_06585,COMP_0282,2026-09-01 00:00:00,125403.89,,,,
PRODUCT_06956,COMP_0282,2026-09-01 00:00:00,7175.13,,,,
PRODUCT_07124,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_07207,COMP_0282,2026-09-01 00:00:00,148622.9,,,,
PRODUCT_07479,COMP_0282,2026-09-01 00:00:00,51402.98,,,,
PRODUCT_07570,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_07607,COMP_0282,2026-09-01 00:00:00,8167.98,,,,
PRODUCT_07667,COMP_0282,2026-09-01 00:00:00,132465.08,,,,
PRODUCT_07703,COMP_0282,2026-09-01 00:00:00,11477.85,,,,
PRODUCT_07912,COMP_0282,2026-09-01 00:00:00,9823.16,,,,
PRODUCT_08151,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_08176,COMP_0282,2026-09-01 00:00:00,0,,,,
PRODUCT_00356,COMP_0283,2026-09-01 00:00:00,188472.3,,,,
PRODUCT_00359,COMP_0283,2026-09-01 00:00:00,0,,,,
PRODUCT_01820,COMP_0283,2026-09-01 00:00:00,0,,,,
PRODUCT_04645,COMP_0283,2026-09-01 00:00:00,6161829.33,,,,
PRODUCT_06294,COMP_0283,2026-09-01 00:00:00,3373.64,,,,
PRODUCT_03852,COMP_0284,2026-09-01 00:00:00,256281.58,,,,
PRODUCT_07469,COMP_0284,2026-09-01 00:00:00,1,,,,
PRODUCT_07506,COMP_0285,2026-09-01 00:00:00,640.52,,,,
PRODUCT_01709,COMP_0286,2026-09-01 00:00:00,-57014.44,,,,
PRODUCT_02575,COMP_0286,2026-09-01 00:00:00,0,,-2000,2000,2000
PRODUCT_03645,COMP_0286,2026-09-01 00:00:00,-36475.39,,-100000,,
PRODUCT_05212,COMP_0286,2026-09-01 00:00:00,-52442.92,,-61900,9457.08,-52442.92
PRODUCT_05670,COMP_0286,2026-09-01 00:00:00,-19506.49,,-136000,,
PRODUCT_07105,COMP_0286,2026-09-01 00:00:00,-57014.44,,-60000,2985.56,-57014.44
PRODUCT_07312,COMP_0286,2026-09-01 00:00:00,3762.96,,,,
PRODUCT_08010,COMP_0286,2026-09-01 00:00:00,22909.88,,,,
PRODUCT_00799,COMP_0287,2026-09-01 00:00:00,18885.97,,,,
PRODUCT_01646,COMP_0287,2026-09-01 00:00:00,-178388.71,,,,
PRODUCT_01754,COMP_0287,2026-09-01 00:00:00,4236.57,,,,
PRODUCT_04465,COMP_0287,2026-09-01 00:00:00,5116.52,,,,
PRODUCT_00607,COMP_0288,2026-09-01 00:00:00,0,,-6000,6000,
PRODUCT_00856,COMP_0288,2026-09-01 00:00:00,165965.74,,,,
PRODUCT_02233,COMP_0288,2026-09-01 00:00:00,2223.14,,,,
PRODUCT_03860,COMP_0288,2026-09-01 00:00:00,7920.64,,,,
PRODUCT_05110,COMP_0288,2026-09-01 00:00:00,0,,,,
PRODUCT_06015,COMP_0288,2026-09-01 00:00:00,-18772.85,,,,
PRODUCT_07049,COMP_0288,2026-09-01 00:00:00,0,,-2000,2000,223.52
PRODUCT_08195,COMP_0288,2026-09-01 00:00:00,50990.92,,,,
PRODUCT_00494,COMP_0289,2026-09-01 00:00:00,23636.11,,,,
PRODUCT_01383,COMP_0289,2026-09-01 00:00:00,1353.3,,,,
PRODUCT_01495,COMP_0289,2026-09-01 00:00:00,352099.97,,,,
PRODUCT_02819,COMP_0289,2026-09-01 00:00:00,-231619.04,,-256000,,
PRODUCT_03256,COMP_0289,2026-09-01 00:00:00,-136836.24,,-156000,,
PRODUCT_04464,COMP_0289,2026-09-01 00:00:00,-53341.67,,-85000,,
PRODUCT_05342,COMP_0289,2026-09-01 00:00:00,12193.94,,,,
PRODUCT_05986,COMP_0289,2026-09-01 00:00:00,-515.96,,-3000,2484.04,
PRODUCT_08261,COMP_0289,2026-09-01 00:00:00,-106684.6,,,,
PRODUCT_06805,COMP_0289,2026-09-01 00:00:00,93445.3,,,,
PRODUCT_01229,COMP_0290,2026-09-01 00:00:00,2692.95,,,,
PRODUCT_03587,COMP_0290,2026-09-01 00:00:00,45818.33,,,,
PRODUCT_00892,COMP_0291,2026-09-01 00:00:00,592.79,,,,
PRODUCT_03516,COMP_0291,2026-09-01 00:00:00,3168.81,,,,
PRODUCT_04537,COMP_0291,2026-09-01 00:00:00,1214.57,,,,
PRODUCT_05387,COMP_0291,2026-09-01 00:00:00,1200618.63,,,,
PRODUCT_05637,COMP_0291,2026-09-01 00:00:00,279.8,,,,
PRODUCT_02998,COMP_0292,2026-09-01 00:00:00,49919.5,,,,
PRODUCT_03301,COMP_0292,2026-09-01 00:00:00,1.31,,,,
PRODUCT_04430,COMP_0292,2026-09-01 00:00:00,25081.25,,,,
PRODUCT_04831,COMP_0292,2026-09-01 00:00:00,0,,,,
PRODUCT_04906,COMP_0292,2026-09-01 00:00:00,0,,,,
PRODUCT_05274,COMP_0292,2026-09-01 00:00:00,0,,,,
PRODUCT_05318,COMP_0292,2026-09-01 00:00:00,7866.86,,,,
PRODUCT_05772,COMP_0292,2026-09-01 00:00:00,0,,,,
PRODUCT_06832,COMP_0292,2026-09-01 00:00:00,0,,,,
PRODUCT_00048,COMP_0293,2026-09-01 00:00:00,5019730.7,,,,
PRODUCT_01451,COMP_0293,2026-09-01 00:00:00,253912.2,,,,
PRODUCT_02034,COMP_0293,2026-09-01 00:00:00,-5000000,,-10000000,,
PRODUCT_04290,COMP_0293,2026-09-01 00:00:00,0,,,,
PRODUCT_04935,COMP_0293,2026-09-01 00:00:00,0,,,,
PRODUCT_05288,COMP_0293,2026-09-01 00:00:00,-9743898.4,,-10000000,,
PRODUCT_06570,COMP_0293,2026-09-01 00:00:00,5000000,,,,
PRODUCT_07032,COMP_0293,2026-09-01 00:00:00,0,,,,
PRODUCT_03149,COMP_0294,2026-09-01 00:00:00,90437.28,,,,
PRODUCT_01739,COMP_0295,2026-09-01 00:00:00,0,,,,
PRODUCT_02495,COMP_0295,2026-09-01 00:00:00,985.01,,,,
PRODUCT_03286,COMP_0295,2026-09-01 00:00:00,1580.9,,,,
PRODUCT_04727,COMP_0295,2026-09-01 00:00:00,1675.8,,,,
PRODUCT_05283,COMP_0295,2026-09-01 00:00:00,789.45,,,,
PRODUCT_05416,COMP_0295,2026-09-01 00:00:00,44624.47,,,,
PRODUCT_06087,COMP_0295,2026-09-01 00:00:00,3662.71,,,,
PRODUCT_00554,COMP_0296,2026-09-01 00:00:00,404576.66,,,,
PRODUCT_00731,COMP_0296,2026-09-01 00:00:00,25896.67,,,,
PRODUCT_00411,COMP_0297,2026-09-01 00:00:00,36284.77,,,,
PRODUCT_00468,COMP_0297,2026-09-01 00:00:00,-37082.88,,-48439.97,,
PRODUCT_00473,COMP_0297,2026-09-01 00:00:00,-28876.61,,-38510.82,,
PRODUCT_02249,COMP_0297,2026-09-01 00:00:00,97875.92,,,,
PRODUCT_03573,COMP_0297,2026-09-01 00:00:00,-7522.6,,-39915.38,,
PRODUCT_04854,COMP_0297,2026-09-01 00:00:00,15274.84,,,,
PRODUCT_06432,COMP_0297,2026-09-01 00:00:00,8474.58,,,,
PRODUCT_04680,COMP_0298,2026-09-01 00:00:00,-635637.86,,-787409,,
PRODUCT_05080,COMP_0298,2026-09-01 00:00:00,1242.46,,,,
PRODUCT_05611,COMP_0298,2026-09-01 00:00:00,25.15,,,,
PRODUCT_07898,COMP_0298,2026-09-01 00:00:00,570.5,,,,
PRODUCT_03597,COMP_0299,2026-09-01 00:00:00,1083.04,,,,
PRODUCT_04482,COMP_0299,2026-09-01 00:00:00,1354.15,,,,
PRODUCT_05630,COMP_0299,2026-09-01 00:00:00,69829.01,,,,
PRODUCT_06669,COMP_0299,2026-09-01 00:00:00,38729.6,,,,
PRODUCT_01275,COMP_0300,2026-09-01 00:00:00,37763.95,,,37763.95,
PRODUCT_03388,COMP_0300,2026-09-01 00:00:00,20221,,,,
PRODUCT_07308,COMP_0300,2026-09-01 00:00:00,36475.28,,,36475.28,
PRODUCT_00486,COMP_0301,2026-09-01 00:00:00,423503.16,,,,
PRODUCT_00508,COMP_0301,2026-09-01 00:00:00,538903.37,,,,
PRODUCT_00614,COMP_0301,2026-09-01 00:00:00,498811.15,,,,
PRODUCT_00891,COMP_0301,2026-09-01 00:00:00,175550.92,,,,
PRODUCT_01737,COMP_0301,2026-09-01 00:00:00,80997.66,,,,
PRODUCT_02715,COMP_0301,2026-09-01 00:00:00,22995.95,,,22995.95,
PRODUCT_05234,COMP_0302,2026-09-01 00:00:00,556.2,,,,
PRODUCT_05555,COMP_0302,2026-09-01 00:00:00,64.8,,,64.8,64.8
PRODUCT_05767,COMP_0302,2026-09-01 00:00:00,95.43,,,95.43,95.43
PRODUCT_06567,COMP_0302,2026-09-01 00:00:00,997.61,,,,
PRODUCT_07247,COMP_0302,2026-09-01 00:00:00,667.06,,,667.06,667.06
PRODUCT_00090,COMP_0303,2026-09-01 00:00:00,0,,,,
PRODUCT_01862,COMP_0303,2026-09-01 00:00:00,0,,,,
PRODUCT_04248,COMP_0303,2026-09-01 00:00:00,0,,,0,0
PRODUCT_06005,COMP_0303,2026-09-01 00:00:00,0,,,,
PRODUCT_07773,COMP_0303,2026-09-01 00:00:00,0,,,,
PRODUCT_00079,COMP_0304,2026-09-01 00:00:00,21350000,,-21350000,42700000,
PRODUCT_00358,COMP_0304,2026-09-01 00:00:00,21188670.44,,-21350000,42538670.44,
PRODUCT_00488,COMP_0304,2026-09-01 00:00:00,115.25,,,,
PRODUCT_02658,COMP_0304,2026-09-01 00:00:00,12483.94,,,,
PRODUCT_02981,COMP_0304,2026-09-01 00:00:00,77009.78,,,,
PRODUCT_05900,COMP_0304,2026-09-01 00:00:00,162418.4,,,,
PRODUCT_00415,COMP_0305,2026-09-01 00:00:00,651379.82,,,651379.82,651379.82
PRODUCT_01392,COMP_0305,2026-09-01 00:00:00,53578.05,,,,
PRODUCT_01813,COMP_0305,2026-09-01 00:00:00,79126.09,,,,
PRODUCT_05231,COMP_0305,2026-09-01 00:00:00,63413.96,,,,
PRODUCT_06375,COMP_0306,2026-09-01 00:00:00,1212546381.96,,,,
PRODUCT_03370,COMP_0307,2026-09-01 00:00:00,11584.43,,,11584.43,
PRODUCT_03154,COMP_0308,2026-09-01 00:00:00,990.96,,-200000,200990.96,194.75
PRODUCT_05186,COMP_0308,2026-09-01 00:00:00,124369.84,,,,
PRODUCT_05189,COMP_0308,2026-09-01 00:00:00,393222.98,,,,
PRODUCT_05191,COMP_0309,2026-09-01 00:00:00,81066.03,,,,
PRODUCT_00277,COMP_0310,2026-09-01 00:00:00,0,,,,
PRODUCT_04224,COMP_0310,2026-09-01 00:00:00,0,,,,
PRODUCT_01996,COMP_0311,2026-09-01 00:00:00,0,,,,
PRODUCT_03782,COMP_0311,2026-09-01 00:00:00,-11.37,,,,
PRODUCT_06558,COMP_0311,2026-09-01 00:00:00,437496.34,,,,
PRODUCT_06186,COMP_0313,2026-09-01 00:00:00,45207.26,,,,
PRODUCT_07226,COMP_0313,2026-09-01 00:00:00,1369561.69,,,,
PRODUCT_07501,COMP_0313,2026-09-01 00:00:00,0.51,,,,
PRODUCT_01144,COMP_0314,2026-09-01 00:00:00,24573.05,,,24573.05,
PRODUCT_01651,COMP_0314,2026-09-01 00:00:00,38308.73,,,38308.73,
PRODUCT_02356,COMP_0314,2026-09-01 00:00:00,0,,,,
PRODUCT_02966,COMP_0314,2026-09-01 00:00:00,10683.18,,,,
PRODUCT_03773,COMP_0314,2026-09-01 00:00:00,4288.05,,,,
PRODUCT_04368,COMP_0314,2026-09-01 00:00:00,10248.85,,,10248.85,
PRODUCT_05577,COMP_0314,2026-09-01 00:00:00,44469.7,,,44469.7,
PRODUCT_06206,COMP_0314,2026-09-01 00:00:00,545.21,,,,
PRODUCT_06247,COMP_0314,2026-09-01 00:00:00,0.89,,,,
PRODUCT_02471,COMP_0315,2026-09-01 00:00:00,16679.65,,,,
PRODUCT_01374,COMP_0316,2026-09-01 00:00:00,0,,,,
PRODUCT_04302,COMP_0316,2026-09-01 00:00:00,0,,,,
PRODUCT_04962,COMP_0316,2026-09-01 00:00:00,0,,,,
PRODUCT_07264,COMP_0316,2026-09-01 00:00:00,6814.68,,,,
PRODUCT_04247,COMP_0317,2026-09-01 00:00:00,15742.63,,,,
PRODUCT_00990,COMP_0318,2026-09-01 00:00:00,18939.24,,,,
PRODUCT_01016,COMP_0318,2026-09-01 00:00:00,93632.45,,,,
PRODUCT_00484,COMP_0319,2026-09-01 00:00:00,30766.62,,,,
PRODUCT_02494,COMP_0319,2026-09-01 00:00:00,302379.64,,,,
PRODUCT_07456,COMP_0319,2026-09-01 00:00:00,52010.61,,,,
PRODUCT_00453,COMP_0320,2026-09-01 00:00:00,-2050000,,-2050000,0,
PRODUCT_02030,COMP_0320,2026-09-01 00:00:00,3600.73,,,,
PRODUCT_04716,COMP_0320,2026-09-01 00:00:00,4787.68,,,,
PRODUCT_05328,COMP_0320,2026-09-01 00:00:00,24453.55,,,,
PRODUCT_07625,COMP_0320,2026-09-01 00:00:00,507.31,,,,
PRODUCT_07711,COMP_0320,2026-09-01 00:00:00,-80000,,-80000,0,
PRODUCT_08262,COMP_0321,2026-09-01 00:00:00,0,,,,
PRODUCT_01285,COMP_0321,2026-09-01 00:00:00,363079.89,,,363079.89,
PRODUCT_02461,COMP_0321,2026-09-01 00:00:00,1421291.8,,,,
PRODUCT_04170,COMP_0321,2026-09-01 00:00:00,-183216.06,,,,
PRODUCT_06139,COMP_0321,2026-09-01 00:00:00,299571.62,,,,
PRODUCT_00116,COMP_0322,2026-09-01 00:00:00,8565.7,,,,
PRODUCT_01109,COMP_0322,2026-09-01 00:00:00,920.9,,,,
PRODUCT_04179,COMP_0322,2026-09-01 00:00:00,49128.59,,,,
PRODUCT_08053,COMP_0322,2026-09-01 00:00:00,439.02,,,,
PRODUCT_00148,COMP_0323,2026-09-01 00:00:00,261265.25,,,261265.25,
PRODUCT_00555,COMP_0323,2026-09-01 00:00:00,1201178.03,,,1201178.03,
PRODUCT_04545,COMP_0323,2026-09-01 00:00:00,88864.88,,,88864.88,
PRODUCT_00153,COMP_0324,2026-09-01 00:00:00,2566.56,,,,
PRODUCT_00714,COMP_0324,2026-09-01 00:00:00,32460.02,,,,
PRODUCT_01017,COMP_0324,2026-09-01 00:00:00,199356.29,,,199356.29,199356.29
PRODUCT_01942,COMP_0324,2026-09-01 00:00:00,173.03,,,,
PRODUCT_02838,COMP_0324,2026-09-01 00:00:00,3814.75,,,,
PRODUCT_03235,COMP_0324,2026-09-01 00:00:00,23807.9,,,,
PRODUCT_03940,COMP_0324,2026-09-01 00:00:00,1802.55,,,,
PRODUCT_04150,COMP_0324,2026-09-01 00:00:00,19110.44,,,,
PRODUCT_05270,COMP_0324,2026-09-01 00:00:00,204401.51,,,204401.51,194016.83
PRODUCT_05452,COMP_0324,2026-09-01 00:00:00,28400.7,,,,
PRODUCT_06056,COMP_0324,2026-09-01 00:00:00,37279.04,,,,
PRODUCT_06528,COMP_0324,2026-09-01 00:00:00,3508.6,,,,
PRODUCT_06608,COMP_0324,2026-09-01 00:00:00,24888.53,,,,
PRODUCT_06744,COMP_0324,2026-09-01 00:00:00,20444.36,,,20444.36,20444.36
PRODUCT_00624,COMP_0325,2026-09-01 00:00:00,35.55,,,,
PRODUCT_00369,COMP_0326,2026-09-01 00:00:00,0,,,,
PRODUCT_00703,COMP_0326,2026-09-01 00:00:00,-89.14,,-1100000,1099910.86,-89.14
PRODUCT_01196,COMP_0326,2026-09-01 00:00:00,-3582145.13,,-4500000,,
PRODUCT_02655,COMP_0326,2026-09-01 00:00:00,-1100000,,,,
PRODUCT_03750,COMP_0326,2026-09-01 00:00:00,0,,,,
PRODUCT_03982,COMP_0326,2026-09-01 00:00:00,480.5,,,,
PRODUCT_04101,COMP_0326,2026-09-01 00:00:00,-167374.69,,-750000,582625.31,-154492.53
PRODUCT_04332,COMP_0326,2026-09-01 00:00:00,-349177.98,,-600000,,
PRODUCT_05073,COMP_0326,2026-09-01 00:00:00,0,,,,
PRODUCT_05400,COMP_0326,2026-09-01 00:00:00,-23957.8,,-27882.57,,
PRODUCT_05629,COMP_0326,2026-09-01 00:00:00,0,,-1000,1000,
PRODUCT_06369,COMP_0326,2026-09-01 00:00:00,185471.54,,,,
PRODUCT_07508,COMP_0326,2026-09-01 00:00:00,-23957.8,,-27882.57,,
PRODUCT_07564,COMP_0326,2026-09-01 00:00:00,-21293.13,,-22126.34,,
PRODUCT_07962,COMP_0326,2026-09-01 00:00:00,841.05,,,,
PRODUCT_08145,COMP_0326,2026-09-01 00:00:00,9.3,,-1,10.3,
PRODUCT_01336,COMP_0328,2026-09-01 00:00:00,3846.69,,,,
PRODUCT_01394,COMP_0328,2026-09-01 00:00:00,0,,-5000,5000,
PRODUCT_02857,COMP_0328,2026-09-01 00:00:00,22535.97,,,,
PRODUCT_04950,COMP_0328,2026-09-01 00:00:00,214207.04,,,,
PRODUCT_04953,COMP_0328,2026-09-01 00:00:00,0,,,0,
PRODUCT_05612,COMP_0328,2026-09-01 00:00:00,0,,-5000,5000,
PRODUCT_01559,COMP_0329,2026-09-01 00:00:00,250000,,,,
PRODUCT_08208,COMP_0329,2026-09-01 00:00:00,922894.89,,,,
PRODUCT_02782,COMP_0330,2026-09-01 00:00:00,7000,,,,
PRODUCT_05762,COMP_0330,2026-09-01 00:00:00,0,,,,
PRODUCT_06284,COMP_0330,2026-09-01 00:00:00,0,,,,
PRODUCT_03359,COMP_0331,2026-09-01 00:00:00,6905.42,,,,
PRODUCT_00413,COMP_0332,2026-09-01 00:00:00,-8613.93,,-8893.04,,
PRODUCT_00832,COMP_0332,2026-09-01 00:00:00,-6744.38,,-6962.93,,
PRODUCT_01260,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_01344,COMP_0332,2026-09-01 00:00:00,-180937.46,,-186800.72,,
PRODUCT_01448,COMP_0332,2026-09-01 00:00:00,-208571.46,,-215330.17,,
PRODUCT_01583,COMP_0332,2026-09-01 00:00:00,-195572.03,,-201909.49,,
PRODUCT_01618,COMP_0332,2026-09-01 00:00:00,-7889.75,,-8145.41,,
PRODUCT_01632,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_01778,COMP_0332,2026-09-01 00:00:00,-112510.46,,-116156.33,,
PRODUCT_01912,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_02163,COMP_0332,2026-09-01 00:00:00,-185893.32,,-191917.11,,
PRODUCT_02187,COMP_0332,2026-09-01 00:00:00,-224754.57,,-232037.67,,
PRODUCT_02793,COMP_0332,2026-09-01 00:00:00,-182319.99,,-188228.03,,
PRODUCT_03528,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_03713,COMP_0332,2026-09-01 00:00:00,-6744.38,,-6962.93,,
PRODUCT_04198,COMP_0332,2026-09-01 00:00:00,-6744.38,,-6962.93,,
PRODUCT_04200,COMP_0332,2026-09-01 00:00:00,-195572.03,,-201909.49,,
PRODUCT_04324,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_04456,COMP_0332,2026-09-01 00:00:00,-8393.41,,-8665.38,,
PRODUCT_04598,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_04660,COMP_0332,2026-09-01 00:00:00,-163083.94,,-168368.64,,
PRODUCT_04690,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_04855,COMP_0332,2026-09-01 00:00:00,-235490.28,,-243121.3,,
PRODUCT_05084,COMP_0332,2026-09-01 00:00:00,-6744.38,,-6962.93,,
PRODUCT_05383,COMP_0332,2026-09-01 00:00:00,23536.68,,,23536.68,23536.68
PRODUCT_05466,COMP_0332,2026-09-01 00:00:00,-6744.38,,-6962.93,,
PRODUCT_05578,COMP_0332,2026-09-01 00:00:00,-192188.38,,-198416.18,,
PRODUCT_06264,COMP_0332,2026-09-01 00:00:00,-48503.65,,-50075.4,,
PRODUCT_07366,COMP_0332,2026-09-01 00:00:00,-6795.9,,-7016.13,,
PRODUCT_07930,COMP_0332,2026-09-01 00:00:00,-6744.38,,-6962.93,,
PRODUCT_00289,COMP_0333,2026-09-01 00:00:00,2254952.6,,,,
PRODUCT_00500,COMP_0334,2026-09-01 00:00:00,1130403.26,,,,
PRODUCT_02085,COMP_0334,2026-09-01 00:00:00,0,,,,
PRODUCT_02804,COMP_0334,2026-09-01 00:00:00,0,,-600,600,
PRODUCT_05300,COMP_0334,2026-09-01 00:00:00,736244.93,,,736244.93,736244.93
PRODUCT_05643,COMP_0334,2026-09-01 00:00:00,3274.43,,,,
PRODUCT_06312,COMP_0334,2026-09-01 00:00:00,-101.36,,-6000,5898.64,
PRODUCT_06472,COMP_0334,2026-09-01 00:00:00,0,,-600,600,
PRODUCT_06804,COMP_0334,2026-09-01 00:00:00,0,,-3000,3000,
PRODUCT_07588,COMP_0334,2026-09-01 00:00:00,146.55,,,,
PRODUCT_07957,COMP_0334,2026-09-01 00:00:00,0,,-3000,3000,
PRODUCT_03607,COMP_0335,2026-09-01 00:00:00,21196.24,,,,
PRODUCT_03705,COMP_0335,2026-09-01 00:00:00,1424820.52,,,,
PRODUCT_04751,COMP_0335,2026-09-01 00:00:00,414087.1,,,,
PRODUCT_05379,COMP_0335,2026-09-01 00:00:00,30119.11,,,,
PRODUCT_02561,COMP_0336,2026-09-01 00:00:00,0,,,,
PRODUCT_03981,COMP_0336,2026-09-01 00:00:00,152397.11,,,,
PRODUCT_04373,COMP_0336,2026-09-01 00:00:00,281597.75,,,,
PRODUCT_05221,COMP_0336,2026-09-01 00:00:00,0,,,,
PRODUCT_05297,COMP_0336,2026-09-01 00:00:00,0,,,,
PRODUCT_05453,COMP_0336,2026-09-01 00:00:00,155597.87,,,,
PRODUCT_05617,COMP_0336,2026-09-01 00:00:00,0,,,,
PRODUCT_05819,COMP_0336,2026-09-01 00:00:00,0,,,,
PRODUCT_05898,COMP_0336,2026-09-01 00:00:00,0,,,,
PRODUCT_06697,COMP_0336,2026-09-01 00:00:00,0,,,,
PRODUCT_03455,COMP_0337,2026-09-01 00:00:00,1810.75,,,,
PRODUCT_03271,COMP_0338,2026-09-01 00:00:00,0,,,,
PRODUCT_04499,COMP_0338,2026-09-01 00:00:00,0,,,,
PRODUCT_05396,COMP_0338,2026-09-01 00:00:00,0,,,,
PRODUCT_06025,COMP_0338,2026-09-01 00:00:00,7000,,,,
PRODUCT_01220,COMP_0339,2026-09-01 00:00:00,15589.21,,,15589.21,
PRODUCT_03106,COMP_0339,2026-09-01 00:00:00,17288.45,,,17288.45,
PRODUCT_06487,COMP_0339,2026-09-01 00:00:00,186.57,,,186.57,
PRODUCT_01873,COMP_0340,2026-09-01 00:00:00,-60000000,,-60000000,,
PRODUCT_02102,COMP_0340,2026-09-01 00:00:00,12211.1,,,,
PRODUCT_03397,COMP_0340,2026-09-01 00:00:00,-8625000,,-15000000,,
PRODUCT_04112,COMP_0340,2026-09-01 00:00:00,3115.51,,,,
PRODUCT_05007,COMP_0340,2026-09-01 00:00:00,0,,,,
PRODUCT_05095,COMP_0340,2026-09-01 00:00:00,0,,,,
PRODUCT_05142,COMP_0340,2026-09-01 00:00:00,8150001.2,,,,
PRODUCT_07299,COMP_0340,2026-09-01 00:00:00,0,,,,
PRODUCT_00232,COMP_0341,2026-09-01 00:00:00,21903.23,,,,
PRODUCT_00326,COMP_0341,2026-09-01 00:00:00,0,,,,
PRODUCT_02427,COMP_0341,2026-09-01 00:00:00,320.56,,,,
PRODUCT_02797,COMP_0341,2026-09-01 00:00:00,14471.73,,,,
PRODUCT_04192,COMP_0341,2026-09-01 00:00:00,0,,,,
PRODUCT_04869,COMP_0341,2026-09-01 00:00:00,0,,,,
PRODUCT_05101,COMP_0341,2026-09-01 00:00:00,133896.98,,,,
PRODUCT_05621,COMP_0341,2026-09-01 00:00:00,354.43,,,,
PRODUCT_01044,COMP_0342,2026-09-01 00:00:00,0,,,,
PRODUCT_01192,COMP_0342,2026-09-01 00:00:00,0,,,,
