product_id,company_id,label,type,bank_name,service,currency,created_at
PRODUCT_01463,COMP_0365,CHECKING_04,checking,Le Credit Lyonnais Business,creditlyonnais-business,EUR,2026-03-03 13:58:22
PRODUCT_01464,COMP_0097,CHECKING_01,checking,Other (customer-defined),custom,USD,2025-10-06 09:14:20
PRODUCT_01465,COMP_1197,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-04-04 12:48:57
PRODUCT_01466,COMP_1255,CHECKING_02,checking,Swedbank,swedbank_se,NOK,2024-08-08 11:10:56
PRODUCT_01467,COMP_0504,CARD_03,card,Banco Santander,santander_emp,EUR,2024-07-09 10:42:31
PRODUCT_01468,COMP_0196,CHECKING_01,checking,Barclays Corporate,barclays_corporate,USD,2025-09-26 07:51:09
PRODUCT_01469,COMP_0007,CARD_03,card,Banco Santander Empresas,santander_emp,EUR,2026-03-10 15:44:41
PRODUCT_01470,COMP_1146,CHECKING_01,checking,Caixabank,caixa,EUR,2026-04-15 14:34:04
PRODUCT_01471,COMP_0074,CHECKING_02,checking,AndBank,andbank,EUR,2025-07-22 05:52:11
PRODUCT_01472,COMP_0066,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2024-11-05 09:29:22
PRODUCT_01473,COMP_1272,CHECKING_03,checking,Banco Santander Empresas,santander_emp,USD,2026-03-05 14:03:23
PRODUCT_01474,COMP_0903,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2025-02-20 12:35:05
PRODUCT_01475,COMP_1189,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2024-03-13 09:33:07
PRODUCT_01476,COMP_1077,CARD_01,card,Banca March,bancamarch,EUR,2025-09-18 13:24:05
PRODUCT_01477,COMP_0570,CHECKING_01,checking,Cajamar,cajamar,EUR,2026-04-07 09:37:08
PRODUCT_01478,COMP_0630,CARD_11,card,Caixabank Empresas,caixa_emp,EUR,2026-02-13 10:38:01
PRODUCT_01480,COMP_1169,CHECKING_04,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-11-03 11:30:16
PRODUCT_01481,COMP_0754,CHECKING_02,checking,Other (customer-defined),custom,USD,2025-05-25 18:49:27
PRODUCT_01483,COMP_0834,CHECKING_01,checking,Banco Santander,santander_emp,EUR,2023-07-03 11:04:53
PRODUCT_01484,COMP_0167,CHECKING_02,checking,Paypal,paypal,EUR,2024-02-19 10:09:55
PRODUCT_01485,COMP_0974,INVESTMENT_01,investment,Banco Santander Empresas,santander_emp,EUR,2026-01-27 09:04:16
PRODUCT_01488,COMP_0022,CARD_01,card,Abanca Empresas,abanca_emp,EUR,2026-06-23 08:07:47
PRODUCT_01489,COMP_0138,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2024-03-11 11:47:31
PRODUCT_01490,COMP_0259,CHECKING_01,checking,Banco Santander,santander_emp,EUR,2023-04-27 09:56:43
PRODUCT_01491,COMP_0798,CARD_05,card,Banco Santander Empresas,santander_emp,EUR,2025-09-11 09:57:00
PRODUCT_01492,COMP_1135,CHECKING_03,checking,Caixabank Empresas,caixa_emp,EUR,2025-09-18 09:20:29
PRODUCT_01493,COMP_0479,CHECKING_01,checking,Other (customer-defined),custom,AUD,2025-07-21 14:02:44
PRODUCT_01495,COMP_0289,CHECKING_03,checking,Bankinter Empresas,bankinter_emp,EUR,2024-09-18 09:59:31
PRODUCT_01496,COMP_0066,CHECKING_02,checking,Caixabank,caixa_emp,EUR,2022-11-17 13:37:41
PRODUCT_01497,COMP_1038,INVESTMENT_03,investment,Other (customer-defined),custom,EUR,2026-05-28 19:11:52
PRODUCT_01500,COMP_0794,CHECKING_02,checking,BBVA,bbva_emp,EUR,2024-03-11 12:55:53
PRODUCT_01501,COMP_0046,CHECKING_01,checking,Bankinter Empresas,bankinter_emp,EUR,2026-09-15 13:24:04
PRODUCT_01502,COMP_0185,CHECKING_02,checking,Abanca Empresas,abanca_emp,EUR,2026-06-23 09:58:50
PRODUCT_01503,COMP_0131,CHECKING_01,checking,Banco Santander,santander_emp,EUR,2026-03-03 07:37:39
PRODUCT_01504,COMP_0866,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2025-01-29 08:36:32
PRODUCT_01505,COMP_0854,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-07-29 11:21:40
PRODUCT_01506,COMP_0058,CHECKING_03,checking,Caixabank Empresas,caixa_emp,EUR,2026-04-07 16:06:11
PRODUCT_01507,COMP_0924,CARD_01,card,RuralVia Empresas,ruralvia_emp,EUR,2024-10-25 10:12:04
PRODUCT_01509,COMP_1257,CHECKING_01,checking,Banco Santander Empresas,santander_emp,USD,2025-01-22 09:31:24
PRODUCT_01510,COMP_1263,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2024-12-10 14:51:56
PRODUCT_01512,COMP_0545,CHECKING_01,checking,BBVA,bbva_emp,EUR,2024-06-26 14:39:09
PRODUCT_01513,COMP_0376,CHECKING_07,checking,Banco Santander,santander_emp,EUR,2025-09-16 11:06:29
PRODUCT_01514,COMP_0748,CHECKING_02,checking,Caixabank,caixa_emp,USD,2024-07-18 11:34:17
PRODUCT_01515,COMP_0351,CHECKING_06,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-08-05 09:21:49
PRODUCT_01516,COMP_0723,CHECKING_02,checking,Bankinter Empresas,bankinter_emp,EUR,2025-11-03 11:47:30
PRODUCT_01518,COMP_0607,CHECKING_01,checking,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-03-24 12:42:26
PRODUCT_01520,COMP_0554,CHECKING_01,checking,NOVO BANCO SA,novo-banco-sa,EUR,2026-04-29 09:39:05
PRODUCT_01521,COMP_0173,CARD_01,card,Deutsche Bank,deutschebank,EUR,2025-07-15 14:46:40
PRODUCT_01524,COMP_1141,CHECKING_03,checking,HSBC Corporate,hsbccorporate,USD,2026-01-13 20:58:20
PRODUCT_01525,COMP_0139,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-04-04 11:18:24
PRODUCT_01526,COMP_0150,CHECKING_02,checking,Banca March,bancamarch,EUR,2025-10-29 16:52:25
PRODUCT_01527,COMP_0082,CHECKING_02,checking,Bankinter Empresas,bankinter_emp,EUR,2025-05-22 14:35:05
PRODUCT_01528,COMP_0568,CHECKING_03,checking,Bankinter Empresas,bankinter_emp,USD,2025-06-23 11:50:07
PRODUCT_01531,COMP_0386,CHECKING_01,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-09-05 05:48:00
PRODUCT_01532,COMP_1060,CHECKING_04,checking,Caixabank Empresas,caixa_emp,EUR,2026-04-20 12:42:23
PRODUCT_01533,COMP_0129,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-02-27 09:36:37
PRODUCT_01534,COMP_1208,CHECKING_03,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-07 07:20:54
PRODUCT_01537,COMP_0282,EXPENSESPLATFORM_04,expensesPlatform,Caixabank,caixa_emp,EUR,2024-02-19 10:45:26
PRODUCT_01539,COMP_0648,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2025-09-16 08:12:00
PRODUCT_01540,COMP_0599,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-09-09 12:55:55
PRODUCT_01541,COMP_1012,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-01-22 14:34:53
PRODUCT_01543,COMP_1268,CHECKING_03,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-29 11:54:28
PRODUCT_01545,COMP_1028,CARD_03,card,Caixabank Empresas,caixa_emp,EUR,2026-03-20 13:21:38
PRODUCT_01547,COMP_0928,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2025-07-29 11:06:53
PRODUCT_01548,COMP_0119,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2026-03-13 09:31:21
PRODUCT_01550,COMP_0192,CHECKING_02,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-03-17 17:17:14
PRODUCT_01553,COMP_1249,CHECKING_03,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-09-02 10:49:39
PRODUCT_01555,COMP_0847,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2024-11-26 14:35:53
PRODUCT_01556,COMP_0843,CHECKING_01,checking,Paypal,paypal,EUR,2024-02-19 10:06:32
PRODUCT_01558,COMP_0848,CHECKING_03,checking,Wells Fargo,ins_127991,USD,2025-01-29 16:36:26
PRODUCT_01559,COMP_0329,CHECKING_01,checking,Qonto ,qonto,EUR,2022-05-14 10:00:01
PRODUCT_01560,COMP_0418,CHECKING_04,checking,Banco Santander,santander_emp,EUR,2026-03-03 12:06:45
PRODUCT_01562,COMP_0004,CARD_01,card,Banco Santander Empresas,santander_emp,EUR,2026-02-25 09:39:18
PRODUCT_01564,COMP_1068,CHECKING_04,checking,Banco Santander,santander,EUR,2026-02-10 12:18:49
PRODUCT_01565,COMP_0821,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-08 13:35:18
PRODUCT_01566,COMP_0864,CHECKING_03,checking,Paypal,paypal,EUR,2024-02-16 12:12:04
PRODUCT_01568,COMP_0655,CHECKING_01,checking,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-05-22 14:36:58
PRODUCT_01569,COMP_1286,CARD_01,card,Banco Santander Empresas,santander_emp,EUR,2024-11-20 14:46:34
PRODUCT_01570,COMP_1159,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-09-08 10:11:41
PRODUCT_01571,COMP_0909,CARD_03,card,Bankinter,bankinter_emp,EUR,2024-04-03 07:31:38
PRODUCT_01572,COMP_0730,CHECKING_07,checking,SSK München,ssk-muenchen,USD,2026-07-08 13:09:42
PRODUCT_01574,COMP_0139,CHECKING_03,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-04-04 11:18:24
PRODUCT_01575,COMP_0376,CHECKING_08,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-08 12:27:02
PRODUCT_01577,COMP_1149,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-09-10 08:29:22
PRODUCT_01578,COMP_1060,CHECKING_05,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-16 12:56:05
PRODUCT_01579,COMP_0416,CHECKING_03,checking,Caixabank Empresas,caixa_emp,EUR,2025-12-30 10:17:31
PRODUCT_01580,COMP_0680,CHECKING_02,checking,Paypal,paypal,EUR,2026-01-07 13:22:48
PRODUCT_01581,COMP_0818,CHECKING_01,checking,Bankinter,bankinter_emp,EUR,2022-11-17 13:58:19
PRODUCT_01582,COMP_0505,CHECKING_01,checking,RuralVia,ruralvia,EUR,2026-07-13 06:00:36
PRODUCT_01584,COMP_1042,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,USD,2024-01-09 08:18:29
PRODUCT_01585,COMP_1267,CHECKING_02,checking,Globalcaja,ruralvia_globalcaja,EUR,2025-11-03 12:37:21
PRODUCT_01586,COMP_1179,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-06-22 14:01:51
PRODUCT_01587,COMP_0696,CHECKING_01,checking,Cajamar,cajamar,EUR,2026-03-16 09:54:41
PRODUCT_01589,COMP_1262,CHECKING_04,checking,Banca March,bancamarch,EUR,2026-04-23 09:44:21
PRODUCT_01590,COMP_0481,CHECKING_01,checking,Alpha Bank,alphabank,EUR,2025-10-21 11:00:55
PRODUCT_01592,COMP_0119,CARD_03,card,Caixabank Empresas,caixa_emp,EUR,2026-03-13 09:31:21
PRODUCT_01593,COMP_0268,CHECKING_01,checking,Lloyds UK (Commercial),lloydscommercial_uk,USD,2024-11-08 10:49:24
PRODUCT_01594,COMP_0624,CHECKING_01,checking,NOVO BANCO SA,novo-banco-sa,EUR,2023-11-06 16:09:22
PRODUCT_01595,COMP_0855,CHECKING_05,checking,BBVA Net Cash Empresas,bbva_emp,USD,2026-05-14 11:14:55
PRODUCT_01597,COMP_0033,CHECKING_01,checking,Crédit Industriel et Commercial,cic_fr,EUR,2025-12-19 14:47:32
PRODUCT_01598,COMP_1016,CARD_08,card,Caixabank Empresas,caixa_emp,EUR,2026-03-20 13:16:26
PRODUCT_01599,COMP_1067,CHECKING_04,checking,Other (customer-defined),custom,NZD,2025-06-07 13:36:57
PRODUCT_01600,COMP_0604,CHECKING_01,checking,Abanca Empresas,abanca_emp,EUR,2024-10-17 16:01:12
PRODUCT_01601,COMP_0929,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-17 10:10:14
PRODUCT_01603,COMP_0252,CHECKING_11,checking,Banking Circle GLOBAL,bc,CHF,2026-02-27 12:13:39
PRODUCT_01605,COMP_1252,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-08 12:16:43
PRODUCT_01606,COMP_1076,CARD_01,card,Iberia Cards Empresas,iberiacards_emp,EUR,2025-09-30 11:06:28
PRODUCT_01608,COMP_0199,CHECKING_02,checking,Revolut EU,revolut,EUR,2025-10-29 10:42:20
PRODUCT_01609,COMP_0708,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-05-12 14:37:37
PRODUCT_01610,COMP_1091,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2025-03-17 12:06:38
PRODUCT_01611,COMP_0971,CHECKING_01,checking,HSBC Corporate,hsbccorporate,USD,2026-02-10 17:49:24
PRODUCT_01613,COMP_1124,CARD_01,card,Bankinter Empresas,bankinter_emp,EUR,2025-06-03 07:57:06
PRODUCT_01616,COMP_0950,CARD_01,card,BBVA,bbva_emp,EUR,2024-05-30 16:06:39
PRODUCT_01619,COMP_0252,CHECKING_12,checking,Banking Circle GLOBAL,bc,RON,2026-02-27 12:33:30
PRODUCT_01620,COMP_1019,CHECKING_01,checking,Societe Generale Business,soc-gen-business,EUR,2026-03-19 12:12:58
PRODUCT_01621,COMP_0974,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2026-05-18 11:26:42
PRODUCT_01622,COMP_0787,SAVING_01,saving,DNB,dnb,NOK,2026-04-09 13:31:20
PRODUCT_01624,COMP_0680,CHECKING_03,checking,Deutsche Bank AG,deutschebank-pfb_de,EUR,2026-02-06 13:26:05
PRODUCT_01625,COMP_1214,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2026-02-17 15:30:39
PRODUCT_01626,COMP_1161,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,USD,2026-04-08 14:32:44
PRODUCT_01628,COMP_0630,CARD_12,card,Caixabank Empresas,caixa_emp,EUR,2026-02-13 10:38:01
PRODUCT_01630,COMP_0595,CHECKING_02,checking,Abanca Empresas,abanca_emp,EUR,2024-10-17 15:59:30
PRODUCT_01631,COMP_0278,CHECKING_01,checking,Other (customer-defined),custom,EUR,2024-05-22 11:35:34
PRODUCT_01634,COMP_0944,CARD_01,card,BBVA Net Cash Empresas,bbva_emp,EUR,2026-04-06 16:37:12
PRODUCT_01635,COMP_0727,CHECKING_03,checking,Revolut,revolut,EUR,2025-12-11 14:42:28
PRODUCT_01636,COMP_0778,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-09-08 15:15:50
PRODUCT_01637,COMP_0674,CHECKING_04,checking,Unicaja,unicaja_emp,EUR,2024-06-27 11:46:25
PRODUCT_01638,COMP_0218,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2025-03-10 15:42:15
PRODUCT_01641,COMP_0367,INVESTMENT_01,investment,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-07 11:21:28
PRODUCT_01643,COMP_1169,CHECKING_05,checking,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-11-03 11:22:08
PRODUCT_01644,COMP_0996,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-02-25 10:59:40
PRODUCT_01645,COMP_0431,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-01-23 14:56:54
PRODUCT_01647,COMP_1221,CHECKING_01,checking,Hamburger Sparkasse,hamburger-sparkasse,EUR,2025-09-16 13:44:34
PRODUCT_01651,COMP_0314,CHECKING_02,checking,Citibank Empresas GLOBAL,citi,CAD,2025-11-11 16:32:34
PRODUCT_01652,COMP_0467,CHECKING_01,checking,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-05-22 14:36:58
PRODUCT_01653,COMP_0929,CHECKING_02,checking,Abanca Empresas,abanca_emp,EUR,2025-10-09 13:33:58
PRODUCT_01654,COMP_0282,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2024-02-19 10:45:26
PRODUCT_01656,COMP_0611,CHECKING_02,checking,Caixabank,caixa,USD,2024-06-26 09:39:47
PRODUCT_01657,COMP_1126,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2026-02-16 15:11:36
PRODUCT_01658,COMP_0236,CHECKING_01,checking,KBC Brussels Belgium,kbcbrussels_belgium,GBP,2026-09-08 14:25:43
PRODUCT_01659,COMP_0189,CHECKING_01,checking,Barclays Corporate,barclays_corporate,USD,2025-06-12 09:42:50
PRODUCT_01660,COMP_0721,CHECKING_03,checking,RuralVia Empresas,ruralvia_emp,EUR,2025-03-10 12:32:13
PRODUCT_01661,COMP_0519,CHECKING_02,checking,Caixabank,caixa_emp,EUR,2024-01-08 15:53:17
PRODUCT_01662,COMP_0596,INVESTMENT_01,investment,Caixabank Empresas,caixa_emp,EUR,2024-12-23 07:56:36
PRODUCT_01664,COMP_1279,CHECKING_05,checking,Caixabank Empresas,caixa_emp,EUR,2026-05-05 11:01:02
PRODUCT_01665,COMP_0608,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-27 12:49:00
PRODUCT_01666,COMP_0037,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-01-22 09:31:24
PRODUCT_01668,COMP_0634,CHECKING_01,checking,Revolut EU,revolut,GBP,2026-01-26 15:23:41
PRODUCT_01670,COMP_0555,CHECKING_01,checking,Bankinter Empresas,bankinter_emp,EUR,2025-02-10 11:07:26
PRODUCT_01671,COMP_1024,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2025-10-15 13:21:56
PRODUCT_01672,COMP_1221,CHECKING_02,checking,Hamburger Sparkasse,hamburger-sparkasse,EUR,2026-02-11 17:54:12
PRODUCT_01673,COMP_1187,CHECKING_04,checking,Banking Circle GLOBAL,bc,EUR,2026-02-06 10:43:20
PRODUCT_01674,COMP_1035,CHECKING_01,checking,Cajamar,cajamar,EUR,2025-04-01 12:42:15
PRODUCT_01675,COMP_0438,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2024-10-14 10:28:08
PRODUCT_01676,COMP_1059,CHECKING_01,checking,Bankinter Empresas,bankinter_emp,EUR,2025-07-29 13:54:45
PRODUCT_01677,COMP_0242,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-06-18 14:15:03
PRODUCT_01680,COMP_0848,CHECKING_04,checking,Wells Fargo,wellsfargo,USD,2026-04-28 15:13:20
PRODUCT_01681,COMP_0869,CHECKING_01,checking,HSBC Corporate EU,hsbccorporate_eu,EUR,2025-08-14 07:58:42
PRODUCT_01682,COMP_0519,CHECKING_03,checking,Caixabank,caixa_emp,EUR,2024-01-08 15:53:17
PRODUCT_01683,COMP_1138,CHECKING_01,checking,ABN AMRO Bank N.V.,abn-amro-nl,EUR,2024-10-23 15:14:11
PRODUCT_01684,COMP_0351,CARD_01,card,iberCaja,ibercaja,EUR,2026-07-07 11:08:27
PRODUCT_01685,COMP_0666,INVESTMENT_01,investment,Banco Galicia Empresas,bancogalicia_emp_ar,ARS,2026-04-10 15:07:17
PRODUCT_01691,COMP_0261,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2024-10-30 10:22:21
PRODUCT_01693,COMP_0801,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-07-09 06:34:04
PRODUCT_01694,COMP_0478,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-07-29 11:12:22
PRODUCT_01695,COMP_1049,CHECKING_02,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-02 13:24:11
PRODUCT_01696,COMP_0054,CHECKING_03,checking,Banco Santander Empresas,santander_emp,EUR,2025-04-04 12:48:57
PRODUCT_01698,COMP_0788,CHECKING_01,checking,Banco Santander,santander_emp,EUR,2023-10-26 06:49:47
PRODUCT_01699,COMP_1020,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2026-01-13 09:31:31
PRODUCT_01701,COMP_1019,CHECKING_02,checking,Stripe,stripe,EUR,2024-05-28 10:01:23
PRODUCT_01704,COMP_0925,CHECKING_01,checking,Banco Santander,santander_emp,EUR,2023-11-21 13:49:09
PRODUCT_01706,COMP_0957,CHECKING_02,checking,Deutsche Bank Empresas,deutschebank_emp,EUR,2026-07-27 08:41:03
PRODUCT_01707,COMP_0233,CHECKING_01,checking,Other (customer-defined),custom,EUR,2024-04-24 15:06:49
PRODUCT_01709,COMP_0286,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2026-07-23 11:56:12
PRODUCT_01710,COMP_0106,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2024-07-30 12:36:34
PRODUCT_01715,COMP_0824,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2024-06-13 10:46:27
PRODUCT_01716,COMP_0927,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2024-12-11 11:59:40
PRODUCT_01717,COMP_0877,CHECKING_03,checking,Banco Santander Empresas,santander_emp,EUR,2025-09-24 16:06:12
PRODUCT_01720,COMP_0895,CHECKING_02,checking,Banco Sabadell,sabadell_emp,EUR,2023-09-14 09:30:21
PRODUCT_01721,COMP_0252,CHECKING_13,checking,Banking Circle GLOBAL,bc,CZK,2026-02-27 12:25:56
PRODUCT_01722,COMP_0799,CHECKING_02,checking,Barclays Corporate,barclays_corporate,USD,2026-01-28 14:45:29
PRODUCT_01724,COMP_1248,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-04-14 09:19:04
PRODUCT_01725,COMP_0994,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2024-11-26 13:19:57
PRODUCT_01727,COMP_0870,CHECKING_01,checking,Bankinter Empresas,bankinter_emp,EUR,2024-09-18 10:08:09
PRODUCT_01728,COMP_1056,CHECKING_02,checking,HSBC Corporate,hsbccorporate,EUR,2026-02-10 17:41:30
PRODUCT_01729,COMP_0248,CHECKING_03,checking,Caixabank Empresas,caixa_emp,EUR,2025-11-03 12:53:21
PRODUCT_01730,COMP_1171,CHECKING_02,checking,Bankinter Empresas,bankinter_emp,EUR,2025-09-26 07:55:34
PRODUCT_01731,COMP_1146,CHECKING_02,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-05-27 08:45:31
PRODUCT_01733,COMP_1053,CHECKING_04,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-07-06 13:36:32
PRODUCT_01734,COMP_1179,CHECKING_02,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-03-18 14:59:12
PRODUCT_01735,COMP_0837,CHECKING_06,checking,Bankinter Empresas,bankinter_emp,EUR,2026-03-02 15:27:04
PRODUCT_01736,COMP_0180,CHECKING_01,checking,Bankinter,bankinter_emp,EUR,2024-02-16 10:48:35
PRODUCT_01737,COMP_0301,CHECKING_05,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-12-11 18:57:14
PRODUCT_01738,COMP_0460,WALLET_01,wallet,Embat,embat,GBP,2025-03-11 11:09:23
PRODUCT_01739,COMP_0295,CARD_01,card,Caixabank,caixa,EUR,2026-04-14 08:26:45
PRODUCT_01740,COMP_0993,CHECKING_03,checking,RuralVia Empresas,ruralvia_emp,EUR,2025-10-20 13:09:26
PRODUCT_01741,COMP_0833,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2023-05-31 05:44:04
PRODUCT_01742,COMP_0792,CHECKING_03,checking,Bankinter,bankinter_emp,EUR,2026-07-01 06:48:31
PRODUCT_01744,COMP_0527,CHECKING_02,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-07-08 13:57:32
PRODUCT_01746,COMP_0708,CHECKING_03,checking,Banco Sabadell Empresas,sabadell_emp,HUF,2026-02-24 15:03:09
PRODUCT_01747,COMP_0982,CARD_03,card,Caixabank Empresas,caixa_emp,EUR,2025-03-25 10:07:20
PRODUCT_01748,COMP_1206,CHECKING_01,checking,Payhawk,payhawk,EUR,2025-04-22 10:42:27
PRODUCT_01750,COMP_0086,CARD_01,card,Caixabank Empresas,caixa_emp,EUR,2026-07-09 07:41:26
PRODUCT_01751,COMP_1195,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2026-01-26 12:54:14
PRODUCT_01752,COMP_0185,CHECKING_03,checking,Bankinter Empresas,bankinter_emp,EUR,2026-07-21 10:05:53
PRODUCT_01753,COMP_0146,CHECKING_01,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-09-05 05:53:22
PRODUCT_01754,COMP_0287,CHECKING_02,checking,BBVA,bbva_emp,EUR,2023-10-23 10:41:31
PRODUCT_01755,COMP_1233,CHECKING_04,checking,BANCO BIC PORTUGUES SA,banco-bic-portugues-sa,EUR,2025-01-30 12:54:55
PRODUCT_01756,COMP_1036,CHECKING_02,checking,RuralVia Empresas,ruralvia_emp,EUR,2026-07-15 11:58:35
PRODUCT_01757,COMP_0047,INVESTMENT_03,investment,Deutsche Bank Empresas,deutschebank_emp,EUR,2025-09-23 10:49:30
PRODUCT_01758,COMP_0973,CHECKING_01,checking,Other (customer-defined),custom,EUR,2026-05-12 15:37:35
PRODUCT_01760,COMP_0849,CHECKING_01,checking,Bankinter Empresas,bankinter_emp,EUR,2026-04-23 11:37:35
PRODUCT_01762,COMP_0539,CHECKING_03,checking,Caixabank,caixa_emp,EUR,2024-02-19 10:37:51
PRODUCT_01763,COMP_0252,CHECKING_14,checking,Banking Circle GLOBAL,bc,GBP,2026-05-18 10:10:51
PRODUCT_01766,COMP_0853,CHECKING_01,checking,Other (customer-defined),custom,JPY,2026-06-04 10:12:38
PRODUCT_01768,COMP_0272,CARD_01,card,Caixabank Empresas,caixa_emp,EUR,2026-04-07 10:18:46
PRODUCT_01769,COMP_0820,CHECKING_02,checking,BBVA,bbva_emp,EUR,2023-05-29 08:12:46
PRODUCT_01770,COMP_1139,CHECKING_01,checking,Other (customer-defined),custom,EUR,2024-06-28 18:45:38
PRODUCT_01771,COMP_0091,CHECKING_01,checking,Qonto,qonto,EUR,2025-06-30 14:30:04
PRODUCT_01772,COMP_0692,CHECKING_02,checking,Revolut EU,revolut_gb,GBP,2024-12-11 12:45:20
PRODUCT_01773,COMP_0524,CHECKING_03,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-05-14 11:12:08
PRODUCT_01774,COMP_1028,CARD_04,card,Caixabank Empresas,caixa_emp,EUR,2026-03-20 13:21:38
PRODUCT_01775,COMP_0470,CHECKING_02,checking,Caisse d Epargne Provence Alpes Corse,caisse-d-epargne-provence-alpes-corse,EUR,2026-04-14 10:05:58
PRODUCT_01777,COMP_0670,CHECKING_05,checking,Banco Santander Empresas,santander_emp,EUR,2024-11-06 14:05:44
PRODUCT_01779,COMP_0495,CARD_02,card,Caixabank Empresas,caixa_emp,EUR,2025-12-11 08:58:24
PRODUCT_01780,COMP_0827,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2022-11-29 10:34:26
PRODUCT_01781,COMP_0850,CHECKING_02,checking,Banca March,bancamarch,EUR,2026-07-13 15:00:03
