company_id,month,net_bank,inflow_op,outflow_op,debt_service,transfer_net,out_salary,out_social_security,out_tax,out_fin_cost,n_tx,net_op,cash_end,cash_min,days_negative,saldo_inconsistente,net_op_3m,inflow_op_3m,outflow_op_3m,debt_service_3m,margin_3m,runway_m,debt_service_ratio_3m,hist_months,historia_corta,overdue_amt,sales_3m,pct_vencido,dso,payables_overdue90,payables_overdue90_recent,tiene_facturas
COMP_0285,2024-11,-106907.35999999999,254570.91,361478.27,0.0,0.0,0.0,0.0,0.0,2.4,6.0,-106907.36000000002,2251.870000000059,2249.4700000000585,0.0,False,1512.6399999999849,468265.63,466752.99,0.0,0.001617764574570702,0.014473629831487908,0.0,3,True,,,,,,,False
COMP_0285,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.870000000059,2251.870000000059,0.0,False,-60.00000000001455,361418.27,361478.27,0.0,-8.299942893628257e-05,0.01868884124072016,0.0,4,True,,,,,,,False
COMP_0285,2025-01,-1089.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1089.0,1162.870000000059,1162.870000000059,0.0,False,-107996.36000000002,254570.91,362567.27,0.0,-0.17499542809035087,0.009621966152654036,0.0,5,True,,,,,,,False
COMP_0285,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.870000000059,1162.870000000059,0.0,False,-1089.0,0.0,1089.0,0.0,-1.0,3.203498622589694,,6,False,,,,,,,False
COMP_0285,2025-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.870000000059,1162.870000000059,0.0,False,-1089.0,0.0,1089.0,0.0,-1.0,3.203498622589694,,7,False,,,,,,,False
COMP_0285,2025-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.870000000059,1162.870000000059,0.0,False,0.0,0.0,0.0,0.0,,,,8,False,,,,,,,False
COMP_0285,2025-05,484.0,433916.88,433432.88,0.0,0.0,0.0,0.0,0.0,252.88,5.0,484.0,1646.8700000000629,1162.870000000059,0.0,False,484.0,433916.88,433432.88,0.0,0.000558021714331252,0.011398789127396584,0.0,9,False,,,,,,,False
COMP_0285,2025-06,0.0,123904.0,123904.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1646.8700000000629,1646.8700000000629,0.0,False,484.0,557820.88,557336.88,0.0,0.0004340193086223065,0.008864674449679678,0.0,10,False,,,,,,,False
COMP_0285,2025-07,-2.9103830456733704e-11,336364.58999999997,336364.58999999997,0.0,0.0,0.0,0.0,0.0,0.55,5.0,0.0,1646.870000000079,1646.3200000000793,0.0,False,484.0,894185.47,893701.47,0.0,0.0002707106300580729,0.005528255425159183,0.0,11,False,,,,,,,False
COMP_0285,2025-08,0.0,30976.0,30976.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1646.8700000000786,1646.8700000000786,0.0,False,0.0,491244.58999999997,491244.58999999997,0.0,0.0,0.010057332132655621,0.0,12,False,,,,,,,False
COMP_0285,2025-09,-8.003597784522753e-12,376440.81999999995,376440.82,0.0,0.0,0.0,0.0,0.0,1.1,9.0,-5.820766091346741e-11,1646.8700000000326,1645.7700000000327,0.0,False,-5.820766091346741e-11,743781.4099999999,743781.4099999999,0.0,-3.912954809765104e-17,0.006642556446792746,0.0,13,False,,,,,,,False
COMP_0285,2025-10,0.0,30976.0,30976.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1646.8700000000313,1646.8700000000313,0.0,False,-5.820766091346741e-11,438392.81999999995,438392.82,0.0,-6.638756186000881e-17,0.011269824172759247,0.0,14,False,,,,,,,False
COMP_0285,2025-11,0.0,174898.24,174898.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1646.8700000000313,1646.8700000000313,0.0,False,-5.820766091346741e-11,582315.0599999999,582315.06,0.0,-4.997952561407857e-17,0.008484427656739795,0.0,15,False,,,,,,,False
COMP_0285,2025-12,0.0,61816.48,61816.48,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1646.8700000000313,1646.8700000000313,0.0,False,0.0,267690.72,267690.72,0.0,0.0,0.01845641118974948,0.0,16,False,,,,,,,False
COMP_0285,2026-01,0.0,98604.37,98604.37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1646.8700000000385,1646.8700000000313,0.0,False,0.0,335319.08999999997,335319.08999999997,0.0,0.0,0.01473405525465346,0.0,17,False,,,,,,,False
COMP_0285,2026-02,0.0,85184.0,85184.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1646.8700000000385,1646.8700000000385,0.0,False,0.0,245604.85,245604.85,0.0,0.0,0.020116092984320606,0.0,18,False,,,,,,,False
COMP_0285,2026-03,-1386.9200000000128,224565.83,225952.75,0.0,0.0,0.0,0.0,0.0,0.55,4.0,-1386.9200000000128,259.9500000000256,259.9500000000256,0.0,False,-1386.9200000000128,408354.19999999995,409741.12,0.0,-0.0016953036719486586,0.0019032749263732107,0.0,19,False,,,,,,,False
COMP_0285,2026-04,-41.34,30976.0,31017.34,0.0,0.0,0.0,0.0,41.34,0.0,3.0,-41.340000000000146,218.6100000000256,218.6100000000256,0.0,False,-1428.260000000013,340725.82999999996,342154.09,0.0,-0.0020915243781073735,0.0019167679684906783,0.0,20,False,,,,,,,False
COMP_0285,2026-05,0.0,30976.0,30976.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,218.61000000002548,218.61000000002548,0.0,False,-1428.260000000013,286517.82999999996,287946.09,0.0,-0.002486248396592101,0.0022776138408410977,0.0,21,False,,,,,,,False
COMP_0285,2026-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.61000000002548,218.61000000002548,0.0,False,-41.340000000000146,61952.0,61993.34,0.0,-0.00033353412076646163,0.010579039619418416,0.0,22,False,,,,,,,False
COMP_0285,2026-07,421.91,62373.91,61952.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,421.9100000000035,640.5200000000291,218.61000000002548,0.0,False,421.9100000000035,93349.91,92928.0,0.0,0.0022649491826486753,0.02067794421487697,0.0,23,False,,,,,,,False
COMP_0285,2026-08,2.1827872842550278e-11,418176.0,418176.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,640.5200000000617,640.5200000000291,0.0,False,421.9100000000035,480549.91000000003,480128.0,0.0,0.00043917945401701126,0.004002182751266715,0.0,24,False,,,,,,,False
COMP_0286,2026-03,162.56000000000006,7156.57,4513.78,1730.23,-750.0,0.0,0.0,0.0,0.0,26.0,2642.79,521.109999999997,116.5999999999949,0.0,True,,,,,,,,1,True,0.0,0.0,,,0.0,0.0,True
COMP_0286,2026-04,-433.46999999999935,28658.86,26641.839999999997,1730.23,-720.26,0.0,0.0,12450.01,0.06,21.0,2017.020000000004,87.63999999999578,87.63999999999578,0.0,True,,,,,,,,2,True,0.0,0.0,,,0.0,0.0,True
COMP_0286,2026-05,55353.03,90000.0,32872.64,1774.33,0.0,2581.85,0.0,0.0,0.0,23.0,57127.36,55440.67,87.63999999999578,0.0,True,61787.170000000006,125815.43,64028.259999999995,5234.79,0.3254633851670288,2.59763438831541,0.041606899885014106,3,True,0.0,0.0,,,0.0,0.0,True
COMP_0286,2026-06,-92427.12999999999,52000.0,142691.33,1735.8,0.0,0.0,1520.94,0.0,53799.27,52.0,-90691.32999999999,-36986.46,-36986.46,9.0,True,-31546.949999999983,170658.86,202205.81,5240.36,-0.08460697013744956,-0.5487447665326729,0.03070663896383698,4,True,0.0,0.0,,,0.0,0.0,True
COMP_0286,2026-07,-17067.94,55000.0,70332.14,1735.8,0.0,8241.79,1954.52,4220.63,3245.17,63.0,-15332.14,-54054.39999999998,-54054.39999999998,31.0,True,-48896.109999999986,197000.0,245896.11,5245.93,-0.11040085676074235,-0.6594785090337539,0.026629086294416245,5,True,0.0,0.0,,,331.82,331.82,True
COMP_0286,2026-08,23800.440000000002,53000.0,27463.76,1735.8,0.0,0.0,1939.89,1096.8,0.0,48.0,25536.24,-30253.959999999977,-54799.74999999998,31.0,True,-80487.22999999998,160000.0,240487.22999999995,5207.4,-0.20097327447868935,-0.3774083139466488,0.03254625,6,False,3682.3,3682.3,1.0,,2964.42,2964.42,True
COMP_0287,2024-09,-6052.799469111982,329645.1536840412,335697.9531531532,0.0,0.0,0.0,0.0,0.0,15.0,9.0,-6052.799469112011,9348.71243193825,9348.71243193825,0.0,True,,,,,,,,1,True,204381.39366883115,204381.39366883115,1.0,,0.0,0.0,True
COMP_0287,2024-10,-6342.437857142861,57598.62214285714,63941.06,0.0,0.0,0.0,0.0,0.0,59.6,11.0,-6342.437857142861,3006.2745747953886,2604.614574795385,0.0,True,,,,,,,,2,True,901729.5732101155,933670.3032101155,0.965790140384478,,0.0,0.0,True
COMP_0287,2024-11,-30236.63820767088,841078.1022641509,870814.6028571428,0.0,-500.137614678899,0.0,0.0,0.0,35.59,12.0,-29736.500592991943,-27230.363632875487,-27230.363632875487,4.0,True,-42131.737919246814,1228321.8780910491,1270453.616010296,0.0,-0.01686095370260504,-0.06430072681847869,0.0,3,True,869788.8432101156,965611.0332101154,0.9007652287469782,16.666666666666668,0.0,0.0,True
COMP_0287,2024-12,48566.846153846156,80522.57615384615,31955.73,0.0,0.0,0.0,0.0,0.0,15.0,5.0,48566.846153846156,21336.48252097067,-27245.363632875487,30.0,True,12487.907703711353,979199.300560854,966711.3928571428,0.0,0.0064175132733231,0.06621360629021891,0.0,4,True,869788.8432101156,793170.3695412842,1.0965977507620996,16.666666666666668,0.0,0.0,True
COMP_0287,2025-01,969628.0761538461,971115.2961538462,1487.22,0.0,0.0,0.0,0.0,0.0,58.2,8.0,969628.0761538462,990964.5586748167,21336.48252097067,0.0,True,988458.4217147004,1892715.9745718432,904257.5528571429,0.0,0.35340285205462924,3.2876625322410953,0.0,5,True,869788.8432101154,129557.85,5.0,14.833333333333334,246557.66,246557.66,True
COMP_0287,2025-02,-12699.32,2858.04,15557.36,0.0,0.0,0.0,0.0,0.0,621.39,6.0,-12699.32,978265.2386748167,978265.2386748167,0.0,True,1005495.6023076924,1054495.9123076922,49000.31,0.0,0.9111907970150949,59.893411205448494,0.0,6,False,935465.2332101153,99046.14000000001,5.0,13.0,246557.66,246557.66,True
COMP_0287,2025-03,-514930.1129629629,949555.56,1464485.6729629629,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-514930.1129629628,463335.12571185385,463335.12571185385,0.0,True,441998.6431908834,1923528.8961538463,1481530.252962963,0.0,0.12980645088221954,0.9382227425701516,0.0,7,False,935465.2332101155,68534.43,5.0,11.5,246557.66,246557.66,True
COMP_0287,2025-04,-445056.39999999997,1429.02,446485.42,0.0,0.0,0.0,0.0,0.0,56.4,5.0,-445056.39999999997,18278.725711853855,16864.705711853858,0.0,True,-972685.8329629628,953842.6200000001,1926528.452962963,0.0,-0.33769462625604907,0.0284637255428149,0.0,8,False,4236964.394155959,3305786.2209458435,1.2816813039240296,7.0,1091302.96,844745.3,True
COMP_0287,2025-05,-23296.067787610125,3560680.8222123897,3583976.8899999997,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-23296.067787609994,-5017.3420757563945,-5017.3420757563945,11.0,True,-983282.580750573,4511665.40221239,5494947.982962962,0.0,-0.0982632727879036,-0.002739248173765768,0.0,9,False,4320892.014765774,5454442.363729573,0.7921785082006598,9.666666666666666,1091302.96,844745.3,True
COMP_0287,2025-06,264776.44447171147,2135847.0376201374,1871070.593148426,0.0,0.0,0.0,0.0,0.0,15.0,14.0,264776.4444717115,259759.102395955,-6884.040977358229,19.0,True,-203576.0233158985,5697956.879832527,5901532.903148426,0.0,-0.01755042912444219,0.13204659195784982,0.0,10,False,2986213.110105209,6070088.825033921,0.49195542210019005,16.666666666666668,0.0,0.0,True
COMP_0287,2025-07,-195003.74076923076,66514.54923076923,261518.29,0.0,0.0,0.0,0.0,0.0,56.4,7.0,-195003.74076923076,64755.361626724196,64755.361626724196,0.0,True,46476.63591487071,5763042.409063296,5716565.773148426,0.0,0.004048625630523591,0.03398300528486347,0.0,11,False,2366770.263464056,2897882.6368057863,0.8167239878537134,26.53333333333333,0.0,0.0,True
COMP_0287,2025-08,5085.5496551724145,6562.439655172415,1476.89,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5085.5496551724145,69840.91128189661,63293.4716267242,0.0,True,74858.25335765313,2208924.026506079,2134065.7731484254,0.0,0.017236571304774486,0.09818007321141617,0.0,12,False,2333451.9216228304,781182.4409451338,2.9870767689038726,36.644444444444446,0.0,0.0,True
COMP_0287,2025-09,65037.65923076923,66514.54923076923,1476.89,0.0,0.0,0.0,0.0,0.0,15.0,5.0,65037.65923076923,134878.57051266584,68379.02128189661,0.0,True,-124880.53188328916,139591.5381167109,264472.06999999954,0.0,-0.30906156697788645,1.5299752126491022,0.0,13,False,2366836.888545907,197491.92656386283,5.0,39.46666666666667,0.0,0.0,True
COMP_0287,2025-10,32015.482758620692,33531.372758620695,1515.89,0.0,0.0,0.0,0.0,0.0,54.0,5.0,32015.482758620696,166894.05327128654,133377.68051266586,0.0,True,102138.69164456229,106608.36164456235,4469.669999999534,0.0,0.9195219804704089,112.01770148890449,0.0,14,False,1463933.61296291,100154.9007692308,5.0,126.41666666666667,0.0,0.0,True
COMP_0287,2025-11,384736.80622188904,413182.52230884554,28445.716086956523,0.0,0.0,0.0,0.0,0.0,15.0,6.0,384736.80622188904,551630.8594931755,165432.16327128652,0.0,True,481789.9482112789,513228.44429823547,31438.496086956056,0.0,0.8845588239127463,52.63905035095325,0.0,15,False,1776950.2421867596,510779.090337908,3.4789016931198393,137.91666666666666,0.0,0.0,True
COMP_0287,2025-12,4184.934541203973,32987.822203389835,28802.887662185858,0.0,0.0,0.0,0.0,0.0,15.0,6.0,4184.934541203977,555815.7940343795,522842.9718309896,0.0,True,420937.2235217137,479701.7172708561,58764.49374914191,0.0,0.7817337743891987,28.375082906716727,0.0,16,False,1472901.7558364728,586200.8339276516,2.5126230987557023,98.58547008547009,0.0,0.0,True
COMP_0287,2026-01,129961.68965517243,130015.68965517243,54.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,129961.68965517243,685777.4836895519,555776.7940343795,0.0,True,518883.43041826546,576186.0341674078,57302.60374914191,0.0,0.8190887718598967,35.90294884461448,0.0,17,False,1432092.348595093,552815.8670045747,2.5905413250073046,44.168803418803414,0.0,0.0,True
COMP_0287,2026-02,-15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,-15.0,685762.4836895519,685762.4836895519,0.0,True,134131.62419637642,163003.51185856227,28871.887662185392,0.0,0.6990558692328489,71.25573066575633,0.0,18,False,1302479.8987719277,108806.71051282057,5.0,40.6529304029304,0.0,0.0,True
COMP_0287,2026-03,-9775.680512820514,0.0,9775.680512820514,0.0,0.0,0.0,0.0,0.0,15.0,4.0,-9775.680512820514,675986.8031767313,675986.8031767313,0.0,True,120171.00914235192,130015.68965517243,9844.680512820049,0.0,0.8592213004871158,205.99555332337306,0.0,19,False,1317875.6552936668,15395.756521739191,5.0,51.017857142857146,0.0,0.0,True
COMP_0287,2026-04,-250146.39042735047,256315.46598290597,506461.85641025647,0.0,0.0,0.0,0.0,0.0,51.6,6.0,-250146.3904273505,425840.4127493809,425840.4127493809,0.0,True,-259937.07094017102,256315.46598290597,516252.5369230765,0.0,-0.33645849939737155,2.4746052501016536,0.0,20,False,3254316.333259769,1951836.434487841,1.6673099629445622,57.785714285714285,0.0,0.0,True
COMP_0287,2026-05,-305024.8718803419,336870.47,641895.3418803419,0.0,0.0,0.0,0.0,0.0,15.0,4.0,-305024.8718803419,120815.54086903902,120815.54086903902,0.0,True,-564946.9428205129,593185.9359829059,1158132.8788034185,0.0,-0.32258372264985985,0.3129577177548024,0.0,21,False,3265714.521565616,1966460.7793154274,1.660706664438276,48.0,0.0,0.0,True
COMP_0287,2026-06,-100294.28506746626,133873.6459670165,234167.93103448278,0.0,0.0,0.0,0.0,0.0,30.0,14.0,-100294.28506746629,20521.255801572748,20521.255801572748,0.0,True,-655465.5473751588,727059.5819499224,1382525.1293250807,0.0,-0.31070833224753736,0.044529944591149936,0.0,22,False,3274504.086783007,1959854.5880110795,1.6707893059076766,48.0,0.0,0.0,True
COMP_0287,2026-07,367.7135087719653,3989224.5733333337,3988856.8598245615,0.0,0.0,0.0,0.0,18.93,66.0,9.0,367.7135087721981,20888.969310344764,11200.38159104652,0.0,True,-404951.443439036,4459968.68930035,4864920.132739386,0.0,-0.04342694601161546,0.012881384734212936,0.0,23,False,3248825.3907731175,33171.524080065465,5.0,57.5,166.6,166.6,True
COMP_0287,2026-08,4745.129310344828,4775.129310344828,30.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,4745.129310344828,25634.098620689594,20888.969310344764,0.0,True,-95181.44224834927,4127873.3486106955,4223054.790859044,0.0,-0.01139770821383131,0.018210110848792826,0.0,24,False,1307463.8987719286,23383.979252479254,5.0,66.75,166.6,166.6,True
COMP_0288,2024-09,-259750.81,223806.96,483379.59,178.18,0.0,480.0,1534.75,200864.18,7.49,341.0,-259572.63000000003,121568.37999999998,121568.37999999998,0.0,False,,,,,,,,1,True,,,,,,,False
COMP_0288,2024-10,-108133.31999999999,43971.59,151926.72999999998,178.18,0.0,0.0,1534.75,3160.48,211.11,352.0,-107955.13999999998,13435.060000000027,647.5800000000454,0.0,False,,,,,,,,2,True,,,,,,,False
COMP_0288,2024-11,35386.810000000005,209286.06,173676.07,178.18,0.0,0.0,1534.75,70895.83,63.34,319.0,35609.98999999999,48821.870000000024,-103250.60999999996,20.0,False,-331917.78,477064.61,808982.39,534.54,-0.25809148499238366,0.18104919440829864,0.0011204771613639501,3,True,,,,,,,False
COMP_0288,2024-12,208938.28,464014.37999999995,255397.92,178.18,0.0,4780.2,1534.75,218.94,9.89,312.0,208616.45999999993,257760.15000000014,19777.67000000007,0.0,False,136271.30999999994,717272.0299999999,581000.72,534.54,0.10496354483293278,1.3309457688795987,0.0007452402681866739,4,True,,,,,,,False
COMP_0288,2025-01,-203388.99,82190.65,285422.93,178.18,0.0,2104.7,1538.4499999999998,19736.21,227.63,321.0,-203232.28,54371.16000000018,27699.65000000017,0.0,False,40994.169999999925,755491.09,714496.92,534.54,0.027887417938871437,0.22829136898168928,0.000707539780515479,5,True,,,,,,,False
COMP_0288,2025-02,-13431.150000000001,17845.84,34128.1,178.18,0.0,0.0,1539.77,631.51,161.62,198.0,-16282.259999999998,40940.0100000001,37885.65000000005,0.0,False,-10898.080000000064,564050.87,574948.9500000001,534.54,-0.009568113891361337,0.21361901782758325,0.0009476804813721854,6,False,,,,,,,False
COMP_0288,2025-03,5833.910000000007,111166.77,105170.20999999999,178.06,0.0,0.0,1556.6299999999999,1498.51,3.99,201.0,5996.560000000012,46773.920000000304,7857.600000000297,0.0,False,-213517.97999999998,211203.26000000007,424721.24000000005,534.4200000000001,-0.3357599526358867,0.33038554888378296,0.0025303586696531102,7,False,,,,,,,False
COMP_0288,2025-04,7682.029999999986,174325.62,166691.98,56.3,0.0,24900.0,1573.4899999999998,4411.96,253.64,221.0,7633.639999999985,54455.95000000027,33251.84000000029,0.0,False,-2652.060000000012,303338.2300000001,305990.29000000004,412.54,-0.004352430442612487,0.5338988044359211,0.0013600000237358801,8,False,,,,,,,False
COMP_0288,2025-05,-12109.759999999998,52444.990000000005,64653.94,56.3,0.0,0.0,2789.63,631.51,38.99,231.0,-12208.949999999997,42346.190000000264,38681.63000000027,0.0,False,1421.249999999989,337937.38000000006,336516.13,290.65999999999997,0.002107261625786467,0.37751108691283475,0.0008601001759556753,9,False,,,,,,,False
COMP_0288,2025-06,18196.1,136473.14,118241.25,56.3,0.0,10003.0,1556.6299999999999,25189.51,38.99,215.0,18231.890000000014,60542.29000000036,30792.060000000318,0.0,False,13656.57999999999,363243.7500000001,349587.17000000004,168.89999999999998,0.01915823180060706,0.5195467270723952,0.00046497702988695586,10,False,,,,,,,False
COMP_0288,2025-07,10051.589999999966,714676.19,704593.38,56.3,0.0,1800.0,600.04,9523.039999999999,387.43,232.0,10082.80999999994,70593.88000000032,65750.6700000003,0.0,False,16105.749999999945,903594.3200000001,887488.5700000001,168.89999999999998,0.008992185727372978,0.23863027328904185,0.00018692016567788957,11,False,,,,,,,False
COMP_0288,2025-08,141279.22,165540.58000000002,24224.83,56.3,0.0,0.0,600.04,1176.01,38.99,86.0,141315.75,211873.1000000003,58542.26000000027,0.0,False,169630.44999999995,1016689.9100000001,847059.4600000001,168.89999999999998,0.09101569810322722,0.7503833320036362,0.00016612734948849838,12,False,,,,,,,False
COMP_0288,2025-09,1540.3899999999999,4269.89,2729.5,0.0,0.0,0.0,0.0,544.5,35.0,11.0,1540.3900000000003,213413.4900000003,209355.1400000003,0.0,False,152938.94999999995,884486.66,731547.71,112.6,0.0946384265329703,0.875186213076931,0.00012730548135118282,13,False,,,,,,,False
COMP_0288,2025-10,-4437.39,8843.74,13281.130000000001,0.0,0.0,0.0,0.0,4569.32,35.0,17.0,-4437.390000000001,208976.1000000003,202351.1000000003,0.0,False,138418.75,178654.21000000014,40235.46000000012,56.3,0.6323676672361918,15.581487076325185,0.00031513391148185066,14,False,,,,,,,False
COMP_0288,2025-11,-751.95,34.92,786.87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-751.95,208224.1500000003,208224.1500000003,0.0,False,-3648.9500000000007,13148.550000000118,16797.500000000116,0.0,-0.12185079501303084,37.188417919333034,0.0,15,False,,,,,,,False
COMP_0288,2025-12,33.71,33.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.71,208257.8600000003,208257.8600000003,0.0,False,-5155.630000000001,8912.370000000115,14068.000000000118,0.0,-0.22434930334019637,44.41097384134174,0.0,16,False,,,,,,,False
COMP_0288,2026-01,34.85,34.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.85,208292.7100000003,208292.7100000003,0.0,False,-683.3900000000001,103.48000000011824,786.8700000001164,0.0,-0.7675520862580109,794.1313431696576,0.0,17,False,,,,,,,False
COMP_0288,2026-02,34.88,34.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.88,208327.59000000032,208327.59000000032,0.0,False,103.44,103.44000000011823,0.0,0.0,0.999999999998857,,0.0,18,False,,,,,,,False
COMP_0288,2026-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208327.59000000032,208327.59000000032,0.0,False,69.72999999999999,69.73000000011822,0.0,0.0,0.9999999999983044,,0.0,19,False,,,,,,,False
COMP_0288,2026-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208327.59000000032,208327.59000000032,0.0,False,34.88,34.88000000011824,0.0,0.0,0.9999999999966103,,0.0,20,False,,,,,,,False
COMP_0288,2026-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208327.59000000032,208327.59000000032,0.0,False,0.0,0.0,0.0,0.0,,,,21,False,,,,,,,False
COMP_0288,2026-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208327.59000000032,208327.59000000032,0.0,False,0.0,0.0,0.0,0.0,,,,22,False,,,,,,,False
COMP_0288,2026-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208327.59000000032,208327.59000000032,0.0,False,0.0,0.0,0.0,0.0,,,,23,False,,,,,,,False
COMP_0288,2026-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208327.59000000032,208327.59000000032,0.0,False,0.0,0.0,0.0,0.0,,,,24,False,,,,,,,False
COMP_0289,2024-09,-33455.74,31954.4,65410.13999999999,0.0,0.0,8202.369999999999,2333.87,0.0,38.0,20.0,-33455.73999999999,590516.4499999998,589173.8399999999,0.0,False,,,,,,,,1,True,0.0,56226.06,0.0,1.0,0.0,0.0,True
COMP_0289,2024-10,94096.93,136357.16999999998,42260.240000000005,0.0,0.0,5864.96,3221.42,5377.18,8.0,32.0,94096.92999999998,684613.3799999999,608673.7099999998,0.0,False,,,,,,,,2,True,2614.5599999999977,122107.56,0.02141194206157258,0.9285714285714286,0.0,0.0,True
COMP_0289,2024-11,-68933.01,1101.8600000000001,60222.5,9812.37,0.0,4651.06,1844.23,1967.66,0.0,30.0,-59120.64,615680.3699999999,615680.3699999999,0.0,False,1520.5499999999884,169413.42999999996,167892.88,9812.37,0.004507920412161838,11.00130696429771,0.05791967024101928,3,True,3181.0599999999977,188538.06,0.01687224319588309,0.9285714285714286,0.0,0.0,True
COMP_0289,2024-12,5552.339999999998,80900.33,75347.99,0.0,0.0,6166.55,2466.1,609.79,30.0,42.0,5552.3399999999965,621232.7099999998,615680.3699999999,0.0,False,40528.629999999976,218359.36,177830.73,9812.37,0.10229592062739373,10.480180394018511,0.044936795931257545,4,True,39300.72,298622.4,0.13160673814154597,7.511904761904762,0.0,0.0,True
COMP_0289,2025-01,31684.589999999997,228362.94,195919.1,759.25,0.0,5966.88,2577.72,4547.62,12.5,34.0,32443.839999999997,652917.2999999998,509952.2999999998,0.0,False,-21124.460000000006,310365.13,331489.58999999997,10571.62,-0.03291159095939967,5.908939402893465,0.03406188059850667,5,True,103614.50999999995,301971.45,0.34312684195807236,10.511904761904761,769.56,769.56,True
COMP_0289,2025-02,125238.05,255580.26,129582.95999999999,759.25,0.0,3630.25,2616.22,2063.63,21.78,24.0,125997.30000000002,778155.3499999999,652529.5099999998,0.0,False,163993.48,564843.53,400850.05,1518.5,0.16981937479588505,5.8237888457292195,0.002688355127304016,6,False,103657.43999999994,331575.12,0.3126212847333055,8.34126984126984,25769.56,25769.56,True
COMP_0289,2025-03,-178671.93000000002,213831.3,345538.5,685.77,-46278.96,6433.21,2470.12,0.0,576.0,50.0,-131707.2,599483.4199999998,595392.3299999998,0.0,False,26733.940000000002,697774.5,671040.56,2204.27,0.019530717319840126,2.680091736928688,0.003159000508043788,7,False,134083.39999999997,231590.18,0.5789684174000813,7.019047619047619,28354.36,28354.36,True
COMP_0289,2025-04,-77440.06999999999,152100.19,243250.21,759.25,14469.2,5041.25,2976.73,3972.12,0.0,71.0,-91150.01999999999,522043.3499999998,461901.31999999983,0.0,False,-96859.91999999998,621511.75,718371.67,2204.27,-0.07228981160166904,2.1801110976439246,0.003546626431439148,8,False,136886.59999999998,162959.63,0.8400031345186533,5.733333333333332,39827.31,39057.75,True
COMP_0289,2025-05,-70432.97,82007.81,150971.62,734.76,-734.4000000000015,5175.95,2838.94,2749.27,0.0,37.0,-68963.81,451610.3799999998,429180.1499999998,0.0,False,-291821.03,447939.3,739760.33,2179.7799999999997,-0.24570272030816415,1.831446057671137,0.004866239689172171,9,False,136886.59999999998,66925.45999999999,2.045359120430401,6.599999999999998,44292.27,18522.71,True
COMP_0289,2025-06,7124.790000000006,109578.69,101694.65,759.25,0.0,5043.61,2403.03,111.5,90.0,34.0,7884.040000000008,458735.1699999998,428991.6199999998,0.0,False,-152229.78999999998,343686.69,495916.48,2253.26,-0.18131159509557354,2.7750751699157075,0.006556145656964487,10,False,136886.59999999998,600.0,5.0,3.0,200744.22,172389.86,True
COMP_0289,2025-07,54188.99000000002,221036.32,165862.06,593.15,-392.12,5175.78,2373.84,3150.48,20.5,42.0,55174.26000000001,512924.15999999986,476270.2499999998,0.0,False,-5905.50999999998,412622.82,418528.32999999996,2087.16,-0.007105217865607213,3.6766268128133635,0.005058275739572522,11,False,136886.59999999998,0.0,,,258195.77,218368.46,True
