company_id,month,obligacion_regular_falta,factura_recibida_vencida_90d,saldo_negativo,caja_agotandose,coste_financiero_disparado
COMP_0137,2026-08,,0.0,0.0,1.0,
COMP_0138,2025-02,,1.0,0.0,0.0,
COMP_0138,2025-03,,1.0,0.0,0.0,
COMP_0138,2025-04,,1.0,0.0,0.0,
COMP_0138,2025-05,,1.0,0.0,0.0,
COMP_0138,2025-06,,1.0,0.0,0.0,
COMP_0138,2025-07,,1.0,0.0,0.0,
COMP_0138,2025-08,0.0,1.0,0.0,0.0,0.0
COMP_0138,2025-09,0.0,1.0,0.0,0.0,0.0
COMP_0138,2025-10,0.0,1.0,0.0,1.0,0.0
COMP_0138,2025-11,1.0,1.0,0.0,1.0,0.0
COMP_0138,2025-12,0.0,1.0,0.0,1.0,0.0
COMP_0138,2026-01,0.0,1.0,0.0,0.0,0.0
COMP_0138,2026-02,0.0,1.0,0.0,1.0,0.0
COMP_0138,2026-03,0.0,1.0,1.0,1.0,0.0
COMP_0138,2026-04,0.0,1.0,1.0,1.0,0.0
COMP_0138,2026-05,0.0,1.0,1.0,1.0,0.0
COMP_0138,2026-06,0.0,1.0,1.0,1.0,0.0
COMP_0138,2026-07,0.0,1.0,1.0,1.0,0.0
COMP_0138,2026-08,0.0,1.0,1.0,1.0,0.0
COMP_0139,2025-07,,0.0,0.0,1.0,
COMP_0139,2025-08,,0.0,0.0,0.0,
COMP_0139,2025-09,,0.0,0.0,1.0,
COMP_0139,2025-10,,0.0,0.0,0.0,
COMP_0139,2025-11,,0.0,0.0,1.0,
COMP_0139,2025-12,,0.0,0.0,0.0,
COMP_0139,2026-01,0.0,0.0,0.0,0.0,0.0
COMP_0139,2026-02,0.0,0.0,0.0,0.0,0.0
COMP_0139,2026-03,0.0,0.0,0.0,0.0,0.0
COMP_0139,2026-04,0.0,0.0,0.0,0.0,0.0
COMP_0139,2026-05,0.0,0.0,0.0,0.0,0.0
COMP_0139,2026-06,0.0,0.0,0.0,0.0,0.0
COMP_0139,2026-07,0.0,0.0,0.0,1.0,0.0
COMP_0139,2026-08,0.0,0.0,0.0,0.0,0.0
COMP_0140,2025-10,,0.0,0.0,0.0,
COMP_0140,2025-11,,0.0,0.0,0.0,
COMP_0140,2025-12,,0.0,0.0,0.0,
COMP_0140,2026-01,,0.0,0.0,0.0,
COMP_0140,2026-02,,0.0,0.0,0.0,
COMP_0140,2026-03,,0.0,0.0,0.0,
COMP_0140,2026-04,0.0,0.0,0.0,0.0,0.0
COMP_0140,2026-05,0.0,0.0,0.0,0.0,0.0
COMP_0140,2026-06,0.0,0.0,0.0,0.0,0.0
COMP_0140,2026-07,0.0,0.0,0.0,0.0,0.0
COMP_0140,2026-08,0.0,0.0,0.0,0.0,0.0
COMP_0141,2026-01,,0.0,0.0,0.0,
COMP_0141,2026-02,,0.0,0.0,0.0,
COMP_0141,2026-03,,0.0,0.0,0.0,
COMP_0141,2026-04,,0.0,0.0,0.0,
COMP_0141,2026-05,,0.0,0.0,1.0,
COMP_0141,2026-06,,0.0,0.0,0.0,
COMP_0141,2026-07,,0.0,0.0,1.0,0.0
COMP_0141,2026-08,,0.0,0.0,0.0,0.0
COMP_0142,2025-07,,0.0,0.0,0.0,
COMP_0142,2025-08,,0.0,0.0,0.0,
COMP_0142,2025-09,,0.0,0.0,0.0,
COMP_0142,2025-10,,0.0,0.0,0.0,
COMP_0142,2025-11,,0.0,0.0,0.0,
COMP_0142,2025-12,,0.0,0.0,0.0,
COMP_0142,2026-01,1.0,0.0,0.0,0.0,0.0
COMP_0142,2026-02,0.0,0.0,0.0,0.0,0.0
COMP_0142,2026-03,0.0,1.0,0.0,1.0,0.0
COMP_0142,2026-04,0.0,1.0,0.0,1.0,0.0
COMP_0142,2026-05,0.0,1.0,0.0,1.0,0.0
COMP_0142,2026-06,0.0,0.0,0.0,0.0,1.0
COMP_0142,2026-07,0.0,0.0,0.0,0.0,0.0
COMP_0142,2026-08,0.0,0.0,0.0,1.0,0.0
COMP_0143,2025-02,,1.0,1.0,0.0,
COMP_0143,2025-03,,1.0,1.0,0.0,
COMP_0143,2025-04,,1.0,1.0,0.0,
COMP_0143,2025-05,,1.0,1.0,0.0,
COMP_0143,2025-06,,1.0,1.0,0.0,
COMP_0143,2025-07,,0.0,0.0,0.0,
COMP_0143,2025-08,,0.0,0.0,0.0,0.0
COMP_0143,2025-09,1.0,0.0,0.0,0.0,0.0
COMP_0143,2025-10,1.0,1.0,0.0,0.0,0.0
COMP_0143,2025-11,,1.0,0.0,0.0,0.0
COMP_0143,2025-12,,1.0,1.0,0.0,0.0
COMP_0143,2026-01,,0.0,1.0,1.0,0.0
COMP_0143,2026-02,,0.0,1.0,0.0,0.0
COMP_0143,2026-03,,0.0,0.0,0.0,0.0
COMP_0143,2026-04,,0.0,0.0,0.0,0.0
COMP_0143,2026-05,,1.0,0.0,0.0,0.0
COMP_0143,2026-06,,1.0,0.0,0.0,0.0
COMP_0143,2026-07,,1.0,0.0,1.0,0.0
COMP_0143,2026-08,,1.0,0.0,0.0,0.0
COMP_0144,2026-06,,,0.0,1.0,
COMP_0144,2026-07,,,0.0,0.0,
COMP_0144,2026-08,,,0.0,0.0,
COMP_0145,2026-06,,,0.0,0.0,
COMP_0145,2026-07,,,1.0,0.0,
COMP_0145,2026-08,,,0.0,0.0,
COMP_0146,2025-12,,,0.0,1.0,
COMP_0146,2026-01,,,0.0,1.0,
COMP_0146,2026-02,,,0.0,0.0,
COMP_0146,2026-03,,,0.0,0.0,
COMP_0146,2026-04,,,0.0,0.0,
COMP_0146,2026-05,,,0.0,0.0,
COMP_0146,2026-06,,,0.0,0.0,0.0
COMP_0146,2026-07,,,0.0,1.0,0.0
COMP_0146,2026-08,,,0.0,1.0,0.0
COMP_0147,2025-02,,0.0,1.0,1.0,
COMP_0147,2025-03,,0.0,1.0,1.0,
COMP_0147,2025-04,,0.0,1.0,0.0,
COMP_0147,2025-05,,0.0,0.0,0.0,
COMP_0147,2025-06,,0.0,0.0,0.0,
COMP_0147,2025-07,,,0.0,,
COMP_0147,2025-08,,,0.0,,
COMP_0147,2025-09,,,0.0,,
COMP_0147,2025-10,,,0.0,,
COMP_0147,2025-11,,,0.0,,
COMP_0147,2025-12,,,0.0,,
COMP_0147,2026-01,,,0.0,,
COMP_0147,2026-02,,,0.0,,
COMP_0147,2026-03,,,0.0,,
COMP_0147,2026-04,,,0.0,,
COMP_0147,2026-05,,,0.0,,
COMP_0147,2026-06,,,0.0,,
COMP_0147,2026-07,,,0.0,,
COMP_0147,2026-08,,,0.0,,
COMP_0148,2025-12,,,0.0,0.0,
COMP_0148,2026-01,,,0.0,0.0,
COMP_0148,2026-02,,,0.0,0.0,
COMP_0148,2026-03,,,0.0,0.0,
COMP_0148,2026-04,,,0.0,0.0,
COMP_0148,2026-05,,,0.0,0.0,
COMP_0148,2026-06,,,0.0,,
COMP_0148,2026-07,,,0.0,,
COMP_0148,2026-08,,,0.0,,
COMP_0149,2025-02,,0.0,0.0,0.0,
COMP_0149,2025-03,,0.0,0.0,0.0,
COMP_0149,2025-04,,0.0,0.0,0.0,
COMP_0149,2025-05,,1.0,0.0,0.0,
COMP_0149,2025-06,,0.0,0.0,0.0,
COMP_0149,2025-07,,0.0,0.0,0.0,
COMP_0149,2025-08,0.0,1.0,0.0,0.0,0.0
COMP_0149,2025-09,0.0,1.0,0.0,0.0,0.0
COMP_0149,2025-10,0.0,1.0,0.0,0.0,0.0
COMP_0149,2025-11,0.0,1.0,0.0,0.0,0.0
COMP_0149,2025-12,0.0,1.0,0.0,0.0,0.0
COMP_0149,2026-01,0.0,1.0,0.0,0.0,0.0
COMP_0149,2026-02,0.0,1.0,0.0,0.0,0.0
COMP_0149,2026-03,1.0,1.0,0.0,0.0,0.0
COMP_0149,2026-04,0.0,0.0,0.0,0.0,0.0
COMP_0149,2026-05,0.0,0.0,0.0,0.0,0.0
COMP_0149,2026-06,1.0,1.0,0.0,1.0,0.0
COMP_0149,2026-07,,1.0,0.0,1.0,0.0
COMP_0149,2026-08,,1.0,0.0,1.0,0.0
COMP_0150,2025-09,,,0.0,,
COMP_0150,2025-10,,0.0,0.0,0.0,
COMP_0150,2025-11,,0.0,0.0,0.0,
COMP_0150,2025-12,,0.0,0.0,1.0,
COMP_0150,2026-01,,0.0,0.0,0.0,
COMP_0150,2026-02,,0.0,0.0,1.0,
COMP_0150,2026-03,0.0,0.0,0.0,0.0,0.0
COMP_0150,2026-04,0.0,0.0,0.0,0.0,0.0
COMP_0150,2026-05,0.0,0.0,0.0,0.0,0.0
COMP_0150,2026-06,0.0,0.0,0.0,0.0,0.0
COMP_0150,2026-07,0.0,0.0,0.0,1.0,1.0
COMP_0150,2026-08,0.0,0.0,0.0,1.0,1.0
COMP_0151,2025-02,,1.0,0.0,0.0,
COMP_0151,2025-03,,0.0,0.0,1.0,
COMP_0151,2025-04,,0.0,0.0,1.0,
COMP_0151,2025-05,,0.0,0.0,1.0,
COMP_0151,2025-06,,1.0,0.0,0.0,
COMP_0151,2025-07,,1.0,0.0,0.0,
COMP_0151,2025-08,1.0,1.0,0.0,0.0,0.0
COMP_0151,2025-09,,0.0,0.0,1.0,0.0
COMP_0151,2025-10,,0.0,0.0,0.0,0.0
COMP_0151,2025-11,,0.0,0.0,0.0,0.0
COMP_0151,2025-12,,0.0,0.0,0.0,0.0
COMP_0151,2026-01,,0.0,0.0,0.0,0.0
COMP_0151,2026-02,,0.0,0.0,0.0,0.0
COMP_0151,2026-03,,0.0,0.0,0.0,0.0
COMP_0151,2026-04,,0.0,0.0,0.0,0.0
COMP_0151,2026-05,,0.0,0.0,0.0,0.0
COMP_0151,2026-06,,1.0,0.0,0.0,0.0
COMP_0151,2026-07,,1.0,0.0,0.0,0.0
COMP_0151,2026-08,,1.0,0.0,0.0,1.0
COMP_0152,2025-02,,0.0,1.0,1.0,
COMP_0152,2025-03,,0.0,1.0,1.0,
COMP_0152,2025-04,,0.0,1.0,0.0,
COMP_0152,2025-05,,0.0,1.0,1.0,
COMP_0152,2025-06,,0.0,1.0,1.0,
COMP_0152,2025-07,,0.0,1.0,1.0,
COMP_0152,2025-08,0.0,0.0,1.0,0.0,0.0
COMP_0152,2025-09,0.0,0.0,1.0,0.0,0.0
COMP_0152,2025-10,0.0,0.0,1.0,0.0,0.0
COMP_0152,2025-11,0.0,0.0,1.0,1.0,0.0
COMP_0152,2025-12,0.0,0.0,1.0,1.0,0.0
COMP_0152,2026-01,0.0,0.0,1.0,1.0,0.0
COMP_0152,2026-02,0.0,0.0,1.0,1.0,0.0
COMP_0152,2026-03,0.0,0.0,1.0,1.0,0.0
COMP_0152,2026-04,0.0,0.0,1.0,0.0,0.0
COMP_0152,2026-05,0.0,0.0,1.0,0.0,0.0
COMP_0152,2026-06,0.0,0.0,1.0,0.0,0.0
COMP_0152,2026-07,0.0,0.0,1.0,1.0,0.0
COMP_0152,2026-08,0.0,0.0,1.0,1.0,0.0
COMP_0153,2025-02,,,0.0,1.0,
COMP_0153,2025-03,,,0.0,1.0,
COMP_0153,2025-04,,,0.0,0.0,
COMP_0153,2025-05,,,0.0,0.0,
COMP_0153,2025-06,,,0.0,0.0,
COMP_0153,2025-07,,,0.0,0.0,
COMP_0153,2025-08,0.0,,0.0,0.0,0.0
COMP_0153,2025-09,0.0,,0.0,0.0,0.0
COMP_0153,2025-10,0.0,,0.0,0.0,0.0
COMP_0153,2025-11,0.0,,0.0,0.0,0.0
COMP_0153,2025-12,0.0,,0.0,0.0,0.0
COMP_0153,2026-01,0.0,,0.0,0.0,0.0
COMP_0153,2026-02,0.0,,0.0,0.0,0.0
COMP_0153,2026-03,0.0,,0.0,0.0,0.0
COMP_0153,2026-04,0.0,,0.0,1.0,0.0
COMP_0153,2026-05,0.0,,0.0,0.0,0.0
COMP_0153,2026-06,0.0,,0.0,0.0,0.0
COMP_0153,2026-07,0.0,,0.0,1.0,0.0
COMP_0153,2026-08,0.0,,0.0,0.0,0.0
COMP_0154,2026-06,,0.0,0.0,0.0,
COMP_0154,2026-07,,0.0,0.0,0.0,
COMP_0154,2026-08,,0.0,0.0,0.0,
COMP_0155,2025-02,,0.0,0.0,1.0,
COMP_0155,2025-03,,0.0,0.0,1.0,
COMP_0155,2025-04,,0.0,0.0,1.0,
COMP_0155,2025-05,,0.0,0.0,1.0,
COMP_0155,2025-06,,0.0,0.0,1.0,
COMP_0155,2025-07,,0.0,0.0,1.0,
COMP_0155,2025-08,,0.0,1.0,1.0,0.0
COMP_0155,2025-09,,0.0,0.0,1.0,0.0
COMP_0155,2025-10,,0.0,0.0,1.0,0.0
COMP_0155,2025-11,,0.0,0.0,1.0,0.0
COMP_0155,2025-12,,0.0,0.0,1.0,0.0
COMP_0155,2026-01,0.0,0.0,0.0,1.0,0.0
COMP_0155,2026-02,1.0,0.0,0.0,1.0,0.0
COMP_0155,2026-03,,0.0,0.0,1.0,0.0
COMP_0155,2026-04,0.0,1.0,0.0,1.0,0.0
COMP_0155,2026-05,0.0,1.0,0.0,0.0,0.0
COMP_0155,2026-06,1.0,1.0,0.0,1.0,0.0
COMP_0155,2026-07,,0.0,0.0,1.0,0.0
COMP_0155,2026-08,,0.0,0.0,1.0,0.0
COMP_0156,2025-05,,,0.0,0.0,
COMP_0156,2025-06,,,0.0,0.0,
COMP_0156,2025-07,,,0.0,1.0,
COMP_0156,2025-08,,,0.0,0.0,
COMP_0156,2025-09,,,0.0,0.0,
COMP_0156,2025-10,,,0.0,0.0,
COMP_0156,2025-11,0.0,,0.0,0.0,0.0
COMP_0156,2025-12,0.0,,0.0,0.0,0.0
COMP_0156,2026-01,0.0,,0.0,1.0,0.0
COMP_0156,2026-02,0.0,,0.0,1.0,0.0
COMP_0156,2026-03,0.0,,0.0,1.0,0.0
COMP_0156,2026-04,0.0,,0.0,0.0,0.0
COMP_0156,2026-05,0.0,,0.0,1.0,0.0
COMP_0156,2026-06,0.0,,0.0,1.0,0.0
COMP_0156,2026-07,0.0,,0.0,1.0,0.0
COMP_0156,2026-08,1.0,,0.0,0.0,0.0
COMP_0157,2025-09,,,0.0,1.0,
COMP_0157,2025-10,,,0.0,1.0,
COMP_0157,2025-11,,,0.0,1.0,
COMP_0157,2025-12,,,0.0,1.0,
COMP_0157,2026-01,,,0.0,0.0,
COMP_0157,2026-02,,,0.0,1.0,
COMP_0157,2026-03,,,0.0,0.0,0.0
COMP_0157,2026-04,,,0.0,0.0,0.0
COMP_0157,2026-05,,,0.0,0.0,0.0
COMP_0157,2026-06,,,0.0,1.0,0.0
COMP_0157,2026-07,,,0.0,0.0,0.0
COMP_0157,2026-08,,,0.0,0.0,0.0
COMP_0158,2026-07,,,0.0,1.0,
COMP_0158,2026-08,,,0.0,1.0,
COMP_0159,2025-04,,0.0,0.0,0.0,
COMP_0159,2025-05,,0.0,0.0,0.0,
COMP_0159,2025-06,,0.0,0.0,0.0,
COMP_0159,2025-07,,0.0,0.0,0.0,
COMP_0159,2025-08,,0.0,0.0,0.0,
COMP_0159,2025-09,,0.0,0.0,0.0,
COMP_0159,2025-10,0.0,0.0,0.0,0.0,0.0
COMP_0159,2025-11,0.0,0.0,0.0,0.0,0.0
COMP_0159,2025-12,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-01,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-02,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-03,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-04,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-05,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-06,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-07,0.0,0.0,0.0,0.0,0.0
COMP_0159,2026-08,0.0,0.0,0.0,0.0,0.0
COMP_0160,2025-02,,,0.0,1.0,
COMP_0160,2025-03,,,0.0,1.0,
COMP_0160,2025-04,,,0.0,0.0,
COMP_0160,2025-05,,,0.0,1.0,
COMP_0160,2025-06,,,0.0,1.0,
COMP_0160,2025-07,,,0.0,0.0,
COMP_0160,2025-08,0.0,,0.0,0.0,0.0
COMP_0160,2025-09,0.0,,0.0,0.0,0.0
COMP_0160,2025-10,0.0,,0.0,1.0,0.0
COMP_0160,2025-11,0.0,,0.0,0.0,0.0
COMP_0160,2025-12,1.0,,0.0,0.0,0.0
COMP_0160,2026-01,0.0,,0.0,0.0,0.0
COMP_0160,2026-02,0.0,,0.0,0.0,0.0
COMP_0160,2026-03,0.0,,0.0,0.0,0.0
COMP_0160,2026-04,0.0,,0.0,0.0,0.0
COMP_0160,2026-05,0.0,,0.0,0.0,0.0
COMP_0160,2026-06,0.0,,0.0,0.0,0.0
COMP_0160,2026-07,0.0,,0.0,0.0,0.0
COMP_0160,2026-08,1.0,,0.0,0.0,0.0
COMP_0161,2025-05,,0.0,0.0,0.0,
COMP_0161,2025-06,,0.0,0.0,0.0,
COMP_0161,2025-07,,0.0,0.0,0.0,
COMP_0161,2025-08,,0.0,0.0,1.0,
COMP_0161,2025-09,,0.0,0.0,1.0,
COMP_0161,2025-10,,0.0,0.0,1.0,
COMP_0161,2025-11,0.0,0.0,0.0,0.0,0.0
COMP_0161,2025-12,0.0,0.0,0.0,0.0,0.0
COMP_0161,2026-01,0.0,0.0,0.0,0.0,0.0
COMP_0161,2026-02,1.0,0.0,0.0,0.0,0.0
COMP_0161,2026-03,1.0,0.0,0.0,1.0,0.0
COMP_0161,2026-04,,1.0,0.0,0.0,0.0
COMP_0161,2026-05,,0.0,0.0,0.0,0.0
COMP_0161,2026-06,,0.0,0.0,0.0,0.0
COMP_0161,2026-07,,0.0,0.0,0.0,
COMP_0161,2026-08,,0.0,0.0,0.0,0.0
COMP_0162,2025-05,,,0.0,0.0,
COMP_0162,2025-06,,,0.0,0.0,
COMP_0162,2025-07,,,0.0,0.0,
COMP_0162,2025-08,,,0.0,0.0,
COMP_0162,2025-09,,,0.0,0.0,
COMP_0162,2025-10,,,0.0,0.0,
COMP_0162,2025-11,0.0,,0.0,0.0,0.0
COMP_0162,2025-12,0.0,,0.0,0.0,0.0
COMP_0162,2026-01,0.0,,0.0,0.0,0.0
COMP_0162,2026-02,0.0,,0.0,1.0,0.0
COMP_0162,2026-03,0.0,,0.0,1.0,0.0
COMP_0162,2026-04,0.0,,0.0,1.0,0.0
COMP_0162,2026-05,0.0,,0.0,1.0,0.0
COMP_0162,2026-06,1.0,,0.0,1.0,1.0
COMP_0162,2026-07,0.0,,0.0,1.0,0.0
COMP_0162,2026-08,0.0,,0.0,0.0,0.0
COMP_0163,2025-02,,0.0,0.0,0.0,
COMP_0163,2025-03,,0.0,0.0,0.0,
COMP_0163,2025-04,,0.0,0.0,0.0,
COMP_0163,2025-05,,0.0,0.0,0.0,
COMP_0163,2025-06,,0.0,0.0,1.0,
COMP_0163,2025-07,,0.0,0.0,1.0,
COMP_0163,2025-08,0.0,0.0,0.0,0.0,0.0
COMP_0163,2025-09,0.0,0.0,0.0,0.0,0.0
COMP_0163,2025-10,0.0,0.0,0.0,0.0,0.0
COMP_0163,2025-11,0.0,0.0,0.0,0.0,0.0
COMP_0163,2025-12,0.0,1.0,0.0,0.0,0.0
COMP_0163,2026-01,0.0,1.0,0.0,1.0,0.0
COMP_0163,2026-02,0.0,1.0,0.0,0.0,0.0
COMP_0163,2026-03,0.0,1.0,0.0,0.0,0.0
COMP_0163,2026-04,0.0,1.0,0.0,0.0,0.0
COMP_0163,2026-05,0.0,1.0,0.0,0.0,0.0
COMP_0163,2026-06,0.0,0.0,0.0,0.0,0.0
COMP_0163,2026-07,0.0,0.0,0.0,0.0,0.0
COMP_0163,2026-08,0.0,0.0,0.0,1.0,0.0
COMP_0164,2025-02,,0.0,0.0,1.0,
COMP_0164,2025-03,,0.0,0.0,1.0,
COMP_0164,2025-04,,0.0,0.0,0.0,
COMP_0164,2025-05,,0.0,0.0,0.0,
COMP_0164,2025-06,,0.0,0.0,1.0,
COMP_0164,2025-07,,0.0,0.0,1.0,
COMP_0164,2025-08,0.0,0.0,0.0,1.0,0.0
COMP_0164,2025-09,0.0,0.0,0.0,1.0,0.0
COMP_0164,2025-10,0.0,0.0,0.0,1.0,0.0
COMP_0164,2025-11,0.0,0.0,0.0,1.0,0.0
COMP_0164,2025-12,0.0,0.0,0.0,1.0,0.0
COMP_0164,2026-01,0.0,0.0,0.0,1.0,0.0
COMP_0164,2026-02,1.0,0.0,0.0,1.0,0.0
COMP_0164,2026-03,1.0,0.0,0.0,1.0,0.0
COMP_0164,2026-04,0.0,1.0,0.0,1.0,0.0
COMP_0164,2026-05,0.0,0.0,0.0,0.0,0.0
COMP_0164,2026-06,0.0,0.0,0.0,1.0,0.0
COMP_0164,2026-07,0.0,0.0,0.0,1.0,0.0
COMP_0164,2026-08,1.0,0.0,0.0,1.0,0.0
COMP_0165,2025-02,,,0.0,0.0,
COMP_0165,2025-03,,,0.0,0.0,
COMP_0165,2025-04,,,0.0,0.0,
COMP_0165,2025-05,,,0.0,0.0,
COMP_0165,2025-06,,,0.0,0.0,
COMP_0165,2025-07,,,0.0,0.0,
COMP_0165,2025-08,,,0.0,0.0,0.0
COMP_0165,2025-09,,,0.0,0.0,0.0
COMP_0165,2025-10,,,0.0,0.0,0.0
COMP_0165,2025-11,,,0.0,0.0,0.0
COMP_0165,2025-12,,,0.0,0.0,0.0
COMP_0165,2026-01,,,0.0,0.0,0.0
COMP_0165,2026-02,,,0.0,0.0,0.0
COMP_0165,2026-03,,,0.0,0.0,0.0
COMP_0165,2026-04,,,0.0,0.0,0.0
COMP_0165,2026-05,,,0.0,0.0,0.0
COMP_0165,2026-06,,,0.0,0.0,0.0
COMP_0165,2026-07,,,0.0,0.0,0.0
COMP_0165,2026-08,,,0.0,0.0,0.0
COMP_0166,2026-05,,0.0,,,
COMP_0166,2026-06,,0.0,,,
COMP_0166,2026-07,,0.0,,,
COMP_0166,2026-08,,0.0,,,
COMP_0167,2025-02,,1.0,0.0,0.0,
COMP_0167,2025-03,,0.0,0.0,1.0,
COMP_0167,2025-04,,0.0,0.0,0.0,
COMP_0167,2025-05,,0.0,0.0,1.0,
COMP_0167,2025-06,,0.0,0.0,1.0,
COMP_0167,2025-07,,0.0,0.0,1.0,
COMP_0167,2025-08,0.0,0.0,0.0,0.0,0.0
COMP_0167,2025-09,0.0,0.0,0.0,0.0,0.0
COMP_0167,2025-10,0.0,0.0,0.0,1.0,0.0
COMP_0167,2025-11,0.0,0.0,0.0,1.0,0.0
COMP_0167,2025-12,0.0,0.0,0.0,1.0,0.0
COMP_0167,2026-01,0.0,0.0,0.0,1.0,0.0
COMP_0167,2026-02,0.0,0.0,0.0,1.0,0.0
COMP_0167,2026-03,0.0,0.0,0.0,0.0,0.0
COMP_0167,2026-04,0.0,0.0,0.0,0.0,0.0
COMP_0167,2026-05,0.0,0.0,0.0,0.0,0.0
COMP_0167,2026-06,0.0,0.0,0.0,0.0,0.0
COMP_0167,2026-07,0.0,0.0,0.0,0.0,0.0
COMP_0167,2026-08,0.0,0.0,0.0,0.0,0.0
COMP_0168,2026-04,,0.0,0.0,0.0,
COMP_0168,2026-05,,0.0,0.0,0.0,
COMP_0168,2026-06,,0.0,0.0,0.0,
COMP_0168,2026-07,,0.0,0.0,0.0,
COMP_0168,2026-08,,0.0,0.0,0.0,
COMP_0169,2025-02,,0.0,1.0,1.0,
COMP_0169,2025-03,,0.0,1.0,0.0,
COMP_0169,2025-04,,0.0,1.0,0.0,
COMP_0169,2025-05,,0.0,1.0,0.0,
COMP_0169,2025-06,,0.0,1.0,0.0,
COMP_0169,2025-07,,0.0,1.0,0.0,
COMP_0169,2025-08,,0.0,1.0,0.0,0.0
COMP_0169,2025-09,,0.0,1.0,0.0,0.0
COMP_0169,2025-10,,0.0,1.0,1.0,0.0
COMP_0169,2025-11,1.0,0.0,1.0,1.0,0.0
COMP_0169,2025-12,1.0,0.0,1.0,1.0,0.0
COMP_0169,2026-01,,0.0,1.0,1.0,0.0
COMP_0169,2026-02,,0.0,1.0,0.0,0.0
COMP_0169,2026-03,,0.0,1.0,0.0,0.0
COMP_0169,2026-04,,0.0,1.0,0.0,0.0
COMP_0169,2026-05,,0.0,1.0,0.0,0.0
COMP_0169,2026-06,,0.0,1.0,0.0,0.0
COMP_0169,2026-07,,0.0,0.0,0.0,0.0
COMP_0169,2026-08,,0.0,0.0,0.0,0.0
COMP_0170,2025-12,,,0.0,0.0,
COMP_0170,2026-01,,,0.0,0.0,
COMP_0170,2026-02,,,0.0,0.0,
COMP_0170,2026-03,,,0.0,0.0,
COMP_0170,2026-04,,,0.0,0.0,
COMP_0170,2026-05,,,0.0,0.0,
COMP_0170,2026-06,,,0.0,0.0,
COMP_0170,2026-07,,,0.0,,
COMP_0170,2026-08,,,0.0,,
COMP_0171,2026-06,,0.0,0.0,0.0,
COMP_0171,2026-07,,0.0,0.0,0.0,
COMP_0171,2026-08,,0.0,0.0,0.0,
COMP_0172,2025-02,,,0.0,0.0,
COMP_0172,2025-03,,,0.0,1.0,
COMP_0172,2025-04,,,0.0,1.0,
COMP_0172,2025-05,,,0.0,0.0,
COMP_0172,2025-06,,,0.0,0.0,
COMP_0172,2025-07,,,0.0,0.0,
COMP_0172,2025-08,0.0,,0.0,0.0,0.0
COMP_0172,2025-09,0.0,,0.0,0.0,0.0
COMP_0172,2025-10,0.0,,0.0,0.0,0.0
COMP_0172,2025-11,0.0,,0.0,0.0,0.0
COMP_0172,2025-12,0.0,,0.0,0.0,0.0
COMP_0172,2026-01,0.0,,0.0,0.0,0.0
COMP_0172,2026-02,0.0,,0.0,0.0,0.0
COMP_0172,2026-03,0.0,,0.0,0.0,0.0
COMP_0172,2026-04,0.0,,0.0,0.0,0.0
COMP_0172,2026-05,0.0,,0.0,1.0,0.0
COMP_0172,2026-06,0.0,,0.0,1.0,0.0
COMP_0172,2026-07,0.0,,0.0,0.0,0.0
COMP_0172,2026-08,0.0,,0.0,0.0,0.0
COMP_0173,2025-06,,0.0,0.0,0.0,
COMP_0173,2025-07,,0.0,0.0,0.0,
COMP_0173,2025-08,,0.0,0.0,0.0,
COMP_0173,2025-09,,0.0,0.0,0.0,
COMP_0173,2025-10,,0.0,0.0,0.0,
COMP_0173,2025-11,,0.0,0.0,0.0,
COMP_0173,2025-12,1.0,0.0,0.0,1.0,0.0
COMP_0173,2026-01,0.0,0.0,0.0,1.0,0.0
COMP_0173,2026-02,0.0,0.0,0.0,0.0,0.0
COMP_0173,2026-03,0.0,0.0,0.0,0.0,0.0
COMP_0173,2026-04,0.0,0.0,0.0,0.0,0.0
COMP_0173,2026-05,0.0,0.0,0.0,1.0,0.0
COMP_0173,2026-06,1.0,0.0,0.0,0.0,0.0
COMP_0173,2026-07,0.0,0.0,0.0,0.0,0.0
COMP_0173,2026-08,1.0,0.0,0.0,0.0,0.0
COMP_0174,2025-02,,,0.0,1.0,
COMP_0174,2025-03,,,0.0,1.0,
COMP_0174,2025-04,,,0.0,1.0,
COMP_0174,2025-05,,,0.0,1.0,
COMP_0174,2025-06,,,0.0,0.0,
COMP_0174,2025-07,,,0.0,1.0,
COMP_0174,2025-08,1.0,,0.0,1.0,0.0
COMP_0174,2025-09,0.0,,0.0,1.0,0.0
COMP_0174,2025-10,0.0,,0.0,1.0,0.0
COMP_0174,2025-11,0.0,,0.0,1.0,0.0
COMP_0174,2025-12,0.0,,0.0,1.0,0.0
COMP_0174,2026-01,0.0,,0.0,1.0,0.0
COMP_0174,2026-02,0.0,,0.0,1.0,0.0
COMP_0174,2026-03,0.0,,0.0,1.0,0.0
COMP_0174,2026-04,0.0,,0.0,1.0,0.0
COMP_0174,2026-05,0.0,,0.0,1.0,0.0
COMP_0174,2026-06,0.0,,0.0,1.0,0.0
