company_id,group_id,country,currency,erp,n_debt_products,debt_granted,debt_outstanding,debt_util,tiene_deuda_producto,tiene_facturas,tiene_erp,paga_deuda_banco,tiene_saldo,meses_historia,saldo_inconsistente,cuentas_moneda_distinta
COMP_0028,GROUP_0218,ES,EUR,businessCentral,,,,,False,False,True,False,True,24.0,False,False
COMP_0167,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,True
COMP_0247,GROUP_0218,US,EUR,businessCentral,,,,,False,True,True,False,True,23.0,True,True
COMP_0562,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,True,True
COMP_0588,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0612,GROUP_0218,ES,EUR,businessCentral,1.0,510002.1,0.0,0.0,True,False,True,True,True,24.0,False,True
COMP_0614,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,True
COMP_0843,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,True
COMP_0864,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,True
COMP_0880,GROUP_0218,US,USD,businessCentral,,,,,False,True,True,False,True,13.0,True,False
COMP_0951,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,True
COMP_0984,GROUP_0218,,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,True
COMP_1057,GROUP_0218,ES,USD,businessCentral,,,,,False,True,True,False,True,14.0,False,True
COMP_1198,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,True
COMP_1281,GROUP_0218,ES,EUR,businessCentral,,,,,False,True,True,False,True,17.0,True,False
COMP_1282,GROUP_0218,ES,EUR,businessCentral,6.0,2242463.39,490495.66,0.21873073254498035,True,True,True,True,True,24.0,False,True
COMP_0796,GROUP_0160,ESPANYA,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0812,GROUP_0160,ESPANYA,EUR,businessCentral,3.0,117161.94,117161.94,1.0,True,True,True,False,True,24.0,False,False
COMP_1226,GROUP_0160,Espanya,EUR,businessCentral,,,,,False,True,True,False,True,23.0,False,False
COMP_1204,GROUP_0100,,EUR,businessCentral,3.0,374947.85,478159.11,1.0,True,True,True,False,True,9.0,False,False
COMP_1214,GROUP_0100,,EUR,businessCentral,,,,,False,True,True,False,True,9.0,False,False
COMP_0391,GROUP_0042,,EUR,,1.0,154724.06,92972.62,0.6008930996252295,True,False,False,True,True,8.0,False,False
COMP_0444,GROUP_0042,,EUR,,23.0,29557115.74,15234352.23,0.5154207996480241,True,False,False,True,True,8.0,False,False
COMP_0049,GROUP_0180,,EUR,businessCentral,3.0,792000.0,538281.7,0.6796486111111111,True,True,True,True,True,20.0,True,False
COMP_0202,GROUP_0194,,AED,,,,,,False,False,False,False,True,10.0,False,False
COMP_0249,GROUP_0194,GB,GBP,netsuite,,,,,False,False,True,False,True,24.0,False,True
COMP_0312,GROUP_0194,,EUR,,,,,,False,False,False,True,False,9.0,False,False
COMP_0462,GROUP_0194,,EUR,netsuite,,,,,False,False,True,False,True,24.0,True,False
COMP_0567,GROUP_0194,,EUR,,4.0,430000.0,45517.98,0.10585576744186047,True,False,False,True,True,16.0,False,False
COMP_0883,GROUP_0194,,EUR,netsuite,,,,,False,True,True,True,True,24.0,False,False
COMP_1255,GROUP_0194,SE,EUR,netsuite,,,,,False,False,True,False,True,24.0,True,True
COMP_0007,GROUP_0064,,EUR,,48.0,36960065.8,13966719.25,0.37788675284230694,True,False,False,True,True,20.0,False,True
COMP_0067,GROUP_0064,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_0127,GROUP_0064,,EUR,,,,,,False,False,False,False,True,19.0,False,True
COMP_0222,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0315,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0390,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,False,True
COMP_0572,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0722,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0738,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0949,GROUP_0064,,EUR,,,,,,False,False,False,False,True,17.0,False,False
COMP_1115,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,True,True
COMP_1144,GROUP_0064,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0804,GROUP_0077,,BRL,,,,,,False,False,False,False,True,8.0,False,False
COMP_1272,GROUP_0077,,EUR,,21.0,8524930.77,5804473.1899999995,0.6808821498499981,True,False,False,True,True,8.0,False,True
COMP_0077,GROUP_0213,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0230,GROUP_0213,,EUR,,,,,,False,False,False,False,True,12.0,False,False
COMP_0246,GROUP_0213,,EUR,businessCentral,2.0,181000.0,211083.48,1.0,True,True,True,False,True,24.0,False,False
COMP_0428,GROUP_0213,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0805,GROUP_0213,,EUR,businessCentral,,,,,False,True,True,False,True,13.0,False,False
COMP_1274,GROUP_0213,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0345,GROUP_0069,,EUR,businessCentral,,,,,False,True,True,False,True,8.0,False,False
COMP_1016,GROUP_0069,,EUR,businessCentral,2.0,300000.0,0.0,0.0,True,True,True,False,True,8.0,False,False
COMP_1028,GROUP_0069,,EUR,businessCentral,1.0,25000.0,0.0,0.0,True,True,True,False,True,8.0,False,False
COMP_1035,GROUP_0148,,EUR,businessCentral,1.0,82680.8,33476.62,0.4048898897930354,True,True,True,True,True,20.0,False,False
COMP_1124,GROUP_0148,,EUR,businessCentral,3.0,43966.35,7998.48,0.18192276593349233,True,True,True,True,True,20.0,True,False
COMP_1174,GROUP_0148,,EUR,businessCentral,,,,,False,True,True,True,True,19.0,False,False
COMP_0447,GROUP_0190,,EUR,businessCentral,10.0,1289582.44,816704.18,0.6333090112486334,True,True,True,True,True,14.0,False,True
COMP_0956,GROUP_0166,,EUR,,27.0,1275735.74,967052.21,0.7580348967882643,True,True,False,True,True,7.0,False,False
COMP_0406,GROUP_0034,,EUR,netsuite,,,,,False,True,True,False,True,8.0,False,True
COMP_0225,GROUP_0118,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0646,GROUP_0118,,EUR,businessCentral,1.0,400000.0,394987.85,0.9874696249999999,True,True,True,True,True,24.0,False,False
COMP_0980,GROUP_0118,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0981,GROUP_0118,,EUR,businessCentral,,,,,False,False,True,False,True,24.0,True,False
COMP_0983,GROUP_0118,,EUR,businessCentral,,,,,False,False,True,True,True,24.0,False,False
COMP_1019,GROUP_0118,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_1095,GROUP_0118,,EUR,businessCentral,,,,,False,True,True,True,True,18.0,True,False
COMP_1212,GROUP_0118,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0018,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0125,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0263,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0308,GROUP_0250,,EUR,distritoK,1.0,200000.0,990.96,0.0049548000000000005,True,True,True,True,True,24.0,False,False
COMP_0309,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0363,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0671,GROUP_0250,,EUR,distritoK,,,,,False,True,True,True,True,24.0,False,False
COMP_0809,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0815,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0819,GROUP_0250,,EUR,distritoK,3.0,4340000.0,2063037.59,0.47535428341013825,True,True,True,True,True,24.0,False,False
COMP_0826,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0831,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0835,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0838,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_0839,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_1120,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_1239,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_1240,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_1241,GROUP_0250,,EUR,distritoK,,,,,False,True,True,False,True,24.0,False,False
COMP_1195,GROUP_0171,,EUR,businessCentral,1.0,100000.0,73977.73,0.7397773,True,True,True,False,True,10.0,False,False
COMP_0287,GROUP_0231,,EUR,netsuite,,,,,False,True,True,False,True,24.0,True,True
COMP_0803,GROUP_0231,ESPAÑA,EUR,netsuite,31.0,17882722.39,10075116.879999999,0.5633995015006212,True,True,True,True,True,24.0,False,False
COMP_0474,GROUP_0141,,EUR,businessCentral,3.0,306500.04,64705.5,0.21111090230200297,True,True,True,True,True,24.0,True,False
COMP_0846,GROUP_0141,,EUR,businessCentral,1.0,50000.0,50050.04,1.0,True,True,True,False,True,24.0,False,False
COMP_0875,GROUP_0141,,EUR,businessCentral,8.0,712401.89,423583.41,0.5945849048772175,True,True,True,True,True,24.0,False,False
COMP_0985,GROUP_0141,,EUR,businessCentral,1.0,75000.0,0.0,0.0,True,True,True,True,True,24.0,False,False
COMP_1045,GROUP_0141,,EUR,businessCentral,1.0,34450.0,34105.5,0.99,True,True,True,True,True,24.0,False,False
COMP_1079,GROUP_0141,,EUR,businessCentral,6.0,445001.0,13227.73,0.02972516915692324,True,True,True,True,True,23.0,False,False
COMP_1156,GROUP_0141,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_1223,GROUP_0141,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0051,GROUP_0163,,EUR,navision,4.0,10000000.0,7522324.7,0.75223247,True,True,True,True,True,24.0,False,False
COMP_0284,GROUP_0163,,EUR,navision,,,,,False,True,True,False,True,24.0,False,False
COMP_1006,GROUP_0163,,EUR,navision,,,,,False,True,True,False,True,24.0,False,False
COMP_0265,GROUP_0033,,EUR,,,,,,False,True,False,False,True,22.0,False,True
COMP_0743,GROUP_0033,,EUR,netsuite,10.0,1843720.0,886376.13,0.4807541980344087,True,True,True,True,True,24.0,False,True
COMP_0570,GROUP_0123,,EUR,businessCentral,,,,,False,True,True,False,True,7.0,False,False
COMP_0009,GROUP_0225,,EUR,businessCentral,4.0,62791666.68,30500000.0,0.48573324475419066,True,True,True,True,True,24.0,False,False
COMP_0039,GROUP_0225,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0176,GROUP_0225,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0481,GROUP_0225,,EUR,,1.0,216290.22,101333.39,0.4685065741761232,True,False,False,True,True,24.0,True,False
COMP_0982,GROUP_0207,ES,EUR,,16.0,7813723.84,2650490.66,0.3392096667701018,True,False,False,True,True,20.0,True,True
COMP_0019,GROUP_0212,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0172,GROUP_0212,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0244,GROUP_0212,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0458,GROUP_0212,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0564,GROUP_0212,,EUR,,1.0,60000.0,59000.0,0.9833333333333333,True,False,False,False,True,24.0,False,False
COMP_0596,GROUP_0212,,EUR,,3.0,2252000.0,2025435.52,0.8993941030195381,True,False,False,True,True,24.0,False,False
COMP_0617,GROUP_0212,,MXN,,,,,,False,False,False,False,True,10.0,True,False
COMP_0687,GROUP_0212,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0706,GROUP_0212,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0766,GROUP_0212,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_1167,GROUP_0212,,EUR,,1.0,199995.46,0.0,0.0,True,False,False,True,True,24.0,False,False
COMP_0220,GROUP_0124,,EUR,,8.0,13880000.0,1163350.55,0.08381488112391931,True,True,False,True,True,20.0,False,False
COMP_0495,GROUP_0124,,EUR,distritoK,8.0,1494795.33,803191.99,0.5373257287337123,True,True,True,True,True,20.0,False,True
COMP_1058,GROUP_0124,,EUR,,,,,,False,True,False,True,True,20.0,False,False
COMP_0190,GROUP_0182,,EUR,netsuite,,,,,False,True,True,False,True,11.0,False,False
COMP_0430,GROUP_0182,,EUR,netsuite,,,,,False,True,True,False,True,9.0,False,False
COMP_0446,GROUP_0182,,EUR,,5.0,1330000.0,175467.55,0.1319304887218045,True,False,False,True,True,11.0,False,False
COMP_1087,GROUP_0182,,EUR,netsuite,,,,,False,False,True,False,True,11.0,True,False
COMP_1110,GROUP_0182,,EUR,netsuite,,,,,False,True,True,True,True,11.0,False,False
COMP_0597,GROUP_0029,ES,EUR,ekon,24.0,19747929.07,13851702.7,0.7014255849765415,True,True,True,True,True,11.0,True,False
COMP_0825,GROUP_0043,ESPAÑA,EUR,,32.0,6532998.51,675300.3200000001,0.10336759130838989,True,False,False,True,True,24.0,False,False
COMP_0041,GROUP_0149,,EUR,m3Rosetta,2.0,576351.7,534369.91,0.9271594236644051,True,True,True,True,True,9.0,False,False
COMP_0093,GROUP_0149,,GBP,m3Rosetta,,,,,False,True,True,False,False,9.0,False,False
COMP_0166,GROUP_0149,,GBP,m3Rosetta,,,,,False,True,True,False,False,9.0,False,True
COMP_0238,GROUP_0149,,EUR,m3Rosetta,,,,,False,True,True,True,True,9.0,True,False
COMP_0332,GROUP_0149,,EUR,m3Rosetta,29.0,2317880.98,2232949.48,0.9633581272149703,True,True,True,True,True,9.0,False,False
COMP_0469,GROUP_0149,,CLP,m3Rosetta,,,,,False,True,True,False,True,10.0,True,True
COMP_0731,GROUP_0149,,EUR,m3Rosetta,,,,,False,True,True,False,True,9.0,False,False
COMP_0784,GROUP_0149,,GBP,m3Rosetta,,,,,False,True,True,False,False,9.0,False,False
COMP_0800,GROUP_0149,,GBP,m3Rosetta,,,,,False,True,True,False,False,9.0,False,False
COMP_0976,GROUP_0149,,GBP,m3Rosetta,,,,,False,True,True,False,False,9.0,False,True
COMP_1126,GROUP_0149,,EUR,m3Rosetta,,,,,False,True,True,False,True,9.0,False,False
COMP_1284,GROUP_0149,,EUR,m3Rosetta,19.0,1875419.66,1791271.55,0.95513105050845,True,True,True,True,True,9.0,False,False
COMP_1285,GROUP_0149,,GBP,m3Rosetta,,,,,False,True,True,False,False,9.0,False,False
COMP_0269,GROUP_0156,,EUR,,10.0,116000.0,87157.87,0.7513609482758621,True,True,False,True,True,21.0,False,True
COMP_0899,GROUP_0093,,EUR,businessCentral,,,,,False,True,True,False,True,15.0,False,False
COMP_0519,GROUP_0233,,EUR,,15.0,1896054.34,515106.83999999997,0.27167303654387875,True,True,False,True,True,24.0,False,True
COMP_0769,GROUP_0114,PT,EUR,,4.0,2758032.97,1330583.45,0.4824392835303923,True,False,False,True,True,9.0,False,False
COMP_0850,GROUP_0114,ES,EUR,,12.0,1685741.83,474054.1,0.28121393891020663,True,False,False,True,True,8.0,True,False
COMP_0896,GROUP_0114,ES,EUR,,2.0,228425.2,61504.100000000006,0.26925269190964923,True,False,False,False,True,9.0,False,True
COMP_1132,GROUP_0114,ES,EUR,,,,,,False,False,False,True,True,8.0,False,True
COMP_0174,GROUP_0017,ESPAÑA,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0179,GROUP_0017,ESPAÑA,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0272,GROUP_0017,ES,EUR,,1.0,64000.0,20169.78,0.3151528125,True,False,False,True,True,7.0,False,False
COMP_0449,GROUP_0017,ESPAÑA,EUR,,2.0,6411940.59,2515529.0300000003,0.3923194537895742,True,False,False,True,True,24.0,False,False
COMP_0530,GROUP_0017,ESPAÑA,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0532,GROUP_0017,ESPAÑA,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0616,GROUP_0017,ESPAÑA,EUR,,2.0,10500000.0,9176568.82,0.8739589352380953,True,False,False,True,True,24.0,False,True
COMP_0696,GROUP_0017,ESPAÑA,EUR,,9.0,21940000.0,7125844.41,0.3247878035551504,True,False,False,True,True,24.0,True,True
COMP_0786,GROUP_0017,ESPAÑA,EUR,,1.0,500000.0,1267.64,0.00253528,True,False,False,True,True,24.0,False,False
COMP_0901,GROUP_0017,ES,EUR,,,,,,False,False,False,True,True,7.0,False,False
COMP_1094,GROUP_0017,ESPAÑA,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0026,GROUP_0236,,EUR,,,,,,False,False,False,True,True,8.0,False,False
COMP_0144,GROUP_0236,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0277,GROUP_0236,,EUR,,2.0,600000.0,8904.2,0.014840333333333334,True,False,False,True,True,8.0,False,True
COMP_0439,GROUP_0236,,EUR,,,,,,False,False,False,False,True,7.0,False,False
COMP_0470,GROUP_0236,,EUR,,1.0,84455.98,0.0,0.0,True,False,False,False,True,8.0,False,False
COMP_0644,GROUP_0236,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0684,GROUP_0236,,EUR,,1.0,31661.61,0.0,0.0,True,False,False,False,True,8.0,False,False
COMP_0702,GROUP_0236,,EUR,,1.0,25399.36,0.0,0.0,True,False,False,False,True,8.0,False,False
COMP_0724,GROUP_0236,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0752,GROUP_0236,,EUR,,,,,,False,False,False,True,True,8.0,False,False
COMP_0872,GROUP_0236,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0988,GROUP_0236,,EUR,,14.0,9209707.82,5371227.24,0.5832136420588422,True,False,False,True,True,9.0,False,False
COMP_1021,GROUP_0236,,EUR,,,,,,False,False,False,False,True,9.0,False,False
COMP_1092,GROUP_0236,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_1101,GROUP_0236,,EUR,,1.0,127197.12,36583.25,0.28761067860655964,True,False,False,True,True,8.0,False,False
COMP_1103,GROUP_0236,,GBP,,,,,,False,False,False,False,True,8.0,False,True
COMP_1114,GROUP_0236,,EUR,,,,,,False,False,False,True,True,8.0,False,False
COMP_0281,GROUP_0127,,EUR,,1.0,21350000.0,21042166.38,0.9855815634660421,True,False,False,True,True,14.0,False,False
COMP_0304,GROUP_0127,,EUR,,2.0,42700000.0,42533330.94,0.9960967433255269,True,False,False,True,True,14.0,False,False
COMP_0358,GROUP_0127,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0635,GROUP_0127,,EUR,,2.0,469392.02,359744.49,0.7664052107234375,True,False,False,True,True,14.0,True,False
COMP_0768,GROUP_0127,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0877,GROUP_0127,,EUR,,9.0,43528906.6,40734052.74,0.9357931526816711,True,False,False,True,True,14.0,False,False
COMP_0991,GROUP_0127,,EUR,,1.0,300000.0,170531.05,0.5684368333333333,True,False,False,False,True,13.0,False,False
COMP_1216,GROUP_0127,,EUR,,5.0,21641324.18,20411175.060000002,0.9431574006392432,True,False,False,True,True,14.0,False,False
COMP_0164,GROUP_0154,,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_0624,GROUP_0154,,EUR,,1.0,110000.0,0.0,0.0,True,False,False,True,True,24.0,False,False
COMP_0678,GROUP_0154,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0962,GROUP_0154,,EUR,,,,,,False,False,False,True,True,13.0,True,False
COMP_0092,GROUP_0159,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0321,GROUP_0159,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0334,GROUP_0159,,EUR,,,,,,False,False,False,True,True,21.0,False,False
COMP_0582,GROUP_0159,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0625,GROUP_0159,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0824,GROUP_0159,,EUR,,1.0,1500000.0,738642.91,0.4924286066666667,True,False,False,False,True,24.0,True,False
COMP_0963,GROUP_0159,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_1007,GROUP_0159,,EUR,,3.0,3000000.0,2723714.84,0.9079049466666667,True,False,False,True,True,24.0,False,False
COMP_1054,GROUP_0159,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_1137,GROUP_0159,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_1178,GROUP_0159,ES,EUR,,1.0,4737000.0,1389051.33,0.29323439518682715,True,False,False,True,True,24.0,True,False
COMP_1189,GROUP_0159,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_1280,GROUP_0159,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0126,GROUP_0220,,EUR,navision,,,,,False,True,True,False,True,21.0,True,False
COMP_0141,GROUP_0220,,EUR,navision,,,,,False,True,True,True,True,13.0,False,False
COMP_0178,GROUP_0220,,EUR,navision,,,,,False,True,True,False,True,24.0,False,True
COMP_0354,GROUP_0220,,EUR,navision,9.0,19329699.21,114554.1,0.005926326051713042,True,True,True,False,True,24.0,False,False
COMP_0909,GROUP_0220,,EUR,navision,49.0,144398569.13,56096315.59,0.3884824893209107,True,True,True,True,True,24.0,False,True
COMP_1008,GROUP_0220,,EUR,navision,,,,,False,True,True,False,True,24.0,False,True
COMP_0274,GROUP_0097,,EUR,,,,,,False,False,False,True,True,21.0,False,True
COMP_0346,GROUP_0097,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0387,GROUP_0097,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0424,GROUP_0097,,EUR,businessCentral,,,,,False,True,True,False,True,21.0,False,False
COMP_0425,GROUP_0097,,EUR,,,,,,False,False,False,False,True,21.0,False,False
COMP_0560,GROUP_0097,,EUR,,1.0,1000000.0,0.0,0.0,True,False,False,False,True,21.0,False,True
COMP_0857,GROUP_0097,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0351,GROUP_0223,,EUR,,22.0,48341442.63,34079035.35,0.7049652119577218,True,False,False,True,True,8.0,False,True
COMP_0001,GROUP_0147,,EUR,sage200,,,,,False,True,True,False,True,8.0,False,False
COMP_0793,GROUP_0147,,EUR,sage200,7.0,1263642.76,1520516.83,1.0,True,True,True,True,True,8.0,False,False
COMP_0878,GROUP_0147,,EUR,sage200,,,,,False,True,True,True,True,8.0,False,False
COMP_0914,GROUP_0244,,EUR,businessCentral,1.0,200000.0,38200.75,0.19100375,True,True,True,True,True,19.0,True,False
COMP_1227,GROUP_0244,,EUR,businessCentral,,,,,False,True,True,True,True,19.0,True,False
COMP_0255,GROUP_0025,,EUR,dynamicsAx,4.0,295871.28,46121.28,0.15588292314144175,True,True,True,False,True,8.0,False,False
COMP_1049,GROUP_0025,,EUR,dynamicsAx,3.0,655000.0,247149.75,0.37732786259541984,True,True,True,False,True,8.0,False,False
COMP_0078,GROUP_0246,,EUR,businessCentral,3.0,736000.0,736000.0,1.0,True,True,True,True,True,7.0,False,False
COMP_0320,GROUP_0246,,EUR,businessCentral,2.0,2130000.0,2130000.0,1.0,True,True,True,True,True,7.0,False,True
COMP_0369,GROUP_0246,,EUR,businessCentral,4.0,817499.27,304890.98,0.372955660253984,True,True,True,True,True,7.0,True,False
COMP_0465,GROUP_0246,,EUR,businessCentral,3.0,169442.41999999998,169442.41999999998,1.0,True,True,True,False,True,7.0,False,False
COMP_0550,GROUP_0246,,EUR,businessCentral,6.0,906500.0,906500.0,1.0,True,True,True,True,True,7.0,False,False
COMP_0849,GROUP_0246,,EUR,businessCentral,5.0,2279442.42,1274442.42,0.5591027037217285,True,True,True,True,True,7.0,True,False
COMP_0930,GROUP_0246,,EUR,businessCentral,1.0,171000.0,171000.0,1.0,True,True,True,True,True,7.0,False,False
COMP_0036,GROUP_0103,,EUR,,,,,,False,False,False,True,True,20.0,False,False
COMP_0128,GROUP_0103,,EUR,,3.0,120000.0,36866.149999999994,0.3072179166666666,True,False,False,True,True,20.0,False,False
COMP_0133,GROUP_0103,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0452,GROUP_0103,,EUR,,1.0,25000.0,0.0,0.0,True,False,False,True,True,20.0,False,False
COMP_0602,GROUP_0103,,EUR,,,,,,False,False,False,True,True,20.0,False,False
COMP_0700,GROUP_0103,,EUR,,3.0,3918949.0,2346187.86,0.5986778240798745,True,False,False,True,True,20.0,False,False
COMP_0755,GROUP_0103,,EUR,,,,,,False,False,False,True,True,20.0,False,False
COMP_0774,GROUP_0103,,EUR,,4.0,1998588.23,808449.56,0.40451031776565605,True,False,False,True,True,20.0,False,False
COMP_0867,GROUP_0103,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0952,GROUP_0103,,EUR,,1.0,100000.0,743.92,0.0074392,True,False,False,True,True,20.0,False,False
COMP_1091,GROUP_0103,,EUR,,7.0,10507016.0,5173675.74,0.4924020045272607,True,False,False,True,True,20.0,False,False
COMP_1098,GROUP_0103,,EUR,,,,,,False,False,False,False,True,20.0,True,False
COMP_1107,GROUP_0103,,EUR,,3.0,466000.0,296238.09,0.6357040557939915,True,False,False,True,True,20.0,False,False
COMP_1180,GROUP_0103,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_1211,GROUP_0103,,EUR,,,,,,False,False,False,True,True,20.0,False,False
COMP_1276,GROUP_0103,,EUR,,,,,,False,False,False,True,True,20.0,False,False
COMP_0122,GROUP_0086,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0261,GROUP_0086,,EUR,,5.0,81342105.26,80940170.3,0.9950587096471714,True,False,False,False,True,24.0,True,False
COMP_0463,GROUP_0086,,USD,,,,,,False,False,False,False,True,24.0,True,False
COMP_1133,GROUP_0086,,EUR,,3.0,1055328.51,512523.8,0.4856533251432769,True,False,False,False,True,24.0,False,True
COMP_1166,GROUP_0086,,USD,,,,,,False,False,False,True,True,21.0,False,False
COMP_0318,GROUP_0226,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0861,GROUP_0226,,EUR,businessCentral,9.0,5810786.16,4000374.23,0.6884394159154533,True,True,True,True,True,20.0,False,True
COMP_0993,GROUP_0226,,EUR,businessCentral,5.0,725000.0,255513.1,0.35243186206896554,True,True,True,True,True,20.0,False,False
COMP_1024,GROUP_0226,,EUR,businessCentral,3.0,600000.0,142918.79,0.23819798333333334,True,True,True,True,True,20.0,False,False
COMP_0715,GROUP_0177,IT,EUR,,,,,,False,False,False,False,False,14.0,False,False
COMP_0806,GROUP_0177,ES,EUR,,2.0,1200000.0,0.0,0.0,True,False,False,True,True,15.0,False,False
COMP_0245,GROUP_0096,ES,EUR,netsuite,,,,,False,True,True,False,True,15.0,False,False
COMP_0331,GROUP_0096,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0396,GROUP_0096,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0834,GROUP_0096,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
